userId	geneSymbol	geneName	entrezgene	gLink
BPHL	BPHL	biphenyl hydrolase like	670	https://www.ncbi.nlm.nih.gov/gene/?term=670
N4BP3	N4BP3	NEDD4 binding protein 3	23138	https://www.ncbi.nlm.nih.gov/gene/?term=23138
IFNB1	IFNB1	interferon beta 1	3456	https://www.ncbi.nlm.nih.gov/gene/?term=3456
UNC5C	UNC5C	unc-5 netrin receptor C	8633	https://www.ncbi.nlm.nih.gov/gene/?term=8633
PNRC1	PNRC1	proline rich nuclear receptor coactivator 1	10957	https://www.ncbi.nlm.nih.gov/gene/?term=10957
DUSP8	DUSP8	dual specificity phosphatase 8	1850	https://www.ncbi.nlm.nih.gov/gene/?term=1850
CYP7B1	CYP7B1	cytochrome P450 family 7 subfamily B member 1	9420	https://www.ncbi.nlm.nih.gov/gene/?term=9420
MIR193A	MIR193A	microRNA 193a	406968	https://www.ncbi.nlm.nih.gov/gene/?term=406968
ARC	ARC	activity regulated cytoskeleton associated protein	23237	https://www.ncbi.nlm.nih.gov/gene/?term=23237
UBE2E2	UBE2E2	ubiquitin conjugating enzyme E2 E2	7325	https://www.ncbi.nlm.nih.gov/gene/?term=7325
B3GNT5	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	84002	https://www.ncbi.nlm.nih.gov/gene/?term=84002
TNFRSF4	TNFRSF4	TNF receptor superfamily member 4	7293	https://www.ncbi.nlm.nih.gov/gene/?term=7293
OPTN	OPTN	optineurin	10133	https://www.ncbi.nlm.nih.gov/gene/?term=10133
ZNF267	ZNF267	zinc finger protein 267	10308	https://www.ncbi.nlm.nih.gov/gene/?term=10308
ECE1	ECE1	endothelin converting enzyme 1	1889	https://www.ncbi.nlm.nih.gov/gene/?term=1889
CYB5A	CYB5A	cytochrome b5 type A	1528	https://www.ncbi.nlm.nih.gov/gene/?term=1528
GPC1	GPC1	glypican 1	2817	https://www.ncbi.nlm.nih.gov/gene/?term=2817
TMEM63B	TMEM63B	transmembrane protein 63B	55362	https://www.ncbi.nlm.nih.gov/gene/?term=55362
SCN1B	SCN1B	sodium voltage-gated channel beta subunit 1	6324	https://www.ncbi.nlm.nih.gov/gene/?term=6324
DARS	DARS	aspartyl-tRNA synthetase	1615	https://www.ncbi.nlm.nih.gov/gene/?term=1615
MIR584	MIR584	microRNA 584	693169	https://www.ncbi.nlm.nih.gov/gene/?term=693169
ZBTB17	ZBTB17	zinc finger and BTB domain containing 17	7709	https://www.ncbi.nlm.nih.gov/gene/?term=7709
JAK2	JAK2	Janus kinase 2	3717	https://www.ncbi.nlm.nih.gov/gene/?term=3717
LOC102724297	LOC102724297	uncharacterized LOC102724297	102724297	https://www.ncbi.nlm.nih.gov/gene/?term=102724297
REL	REL	REL proto-oncogene, NF-kB subunit	5966	https://www.ncbi.nlm.nih.gov/gene/?term=5966
ME1	ME1	malic enzyme 1	4199	https://www.ncbi.nlm.nih.gov/gene/?term=4199
MIR760	MIR760	microRNA 760	100126348	https://www.ncbi.nlm.nih.gov/gene/?term=100126348
RELA	RELA	RELA proto-oncogene, NF-kB subunit	5970	https://www.ncbi.nlm.nih.gov/gene/?term=5970
LOC100287467	LOC100287467	uncharacterized LOC100287467	100287467	https://www.ncbi.nlm.nih.gov/gene/?term=100287467
CDC42EP5	CDC42EP5	CDC42 effector protein 5	148170	https://www.ncbi.nlm.nih.gov/gene/?term=148170
MIR6822	MIR6822	microRNA 6822	102466743	https://www.ncbi.nlm.nih.gov/gene/?term=102466743
IST1	IST1	IST1, ESCRT-III associated factor	9798	https://www.ncbi.nlm.nih.gov/gene/?term=9798
RHOG	RHOG	ras homolog family member G	391	https://www.ncbi.nlm.nih.gov/gene/?term=391
CTSB	CTSB	cathepsin B	1508	https://www.ncbi.nlm.nih.gov/gene/?term=1508
TREML4	TREML4	triggering receptor expressed on myeloid cells like 4	285852	https://www.ncbi.nlm.nih.gov/gene/?term=285852
CKAP4	CKAP4	cytoskeleton associated protein 4	10970	https://www.ncbi.nlm.nih.gov/gene/?term=10970
IL15	IL15	interleukin 15	3600	https://www.ncbi.nlm.nih.gov/gene/?term=3600
MIR505	MIR505	microRNA 505	574508	https://www.ncbi.nlm.nih.gov/gene/?term=574508
AEBP2	AEBP2	AE binding protein 2	121536	https://www.ncbi.nlm.nih.gov/gene/?term=121536
C9orf131	C9orf131	chromosome 9 open reading frame 131	138724	https://www.ncbi.nlm.nih.gov/gene/?term=138724
EMP1	EMP1	epithelial membrane protein 1	2012	https://www.ncbi.nlm.nih.gov/gene/?term=2012
PPID	PPID	peptidylprolyl isomerase D	5481	https://www.ncbi.nlm.nih.gov/gene/?term=5481
ALKBH3-AS1	ALKBH3-AS1	ALKBH3 antisense RNA 1	100507300	https://www.ncbi.nlm.nih.gov/gene/?term=100507300
CAND1	CAND1	cullin associated and neddylation dissociated 1	55832	https://www.ncbi.nlm.nih.gov/gene/?term=55832
MCL1	MCL1	MCL1, BCL2 family apoptosis regulator	4170	https://www.ncbi.nlm.nih.gov/gene/?term=4170
SSTR2	SSTR2	somatostatin receptor 2	6752	https://www.ncbi.nlm.nih.gov/gene/?term=6752
SLC35B2	SLC35B2	solute carrier family 35 member B2	347734	https://www.ncbi.nlm.nih.gov/gene/?term=347734
SGK2	SGK2	SGK2, serine/threonine kinase 2	10110	https://www.ncbi.nlm.nih.gov/gene/?term=10110
AGTRAP	AGTRAP	angiotensin II receptor associated protein	57085	https://www.ncbi.nlm.nih.gov/gene/?term=57085
CAMSAP2	CAMSAP2	calmodulin regulated spectrin associated protein family member 2	23271	https://www.ncbi.nlm.nih.gov/gene/?term=23271
FSCN1	FSCN1	fascin actin-bundling protein 1	6624	https://www.ncbi.nlm.nih.gov/gene/?term=6624
LOC101929897	LOC101929897	uncharacterized LOC101929897	101929897	https://www.ncbi.nlm.nih.gov/gene/?term=101929897
PXN	PXN	paxillin	5829	https://www.ncbi.nlm.nih.gov/gene/?term=5829
IGFBP6	IGFBP6	insulin like growth factor binding protein 6	3489	https://www.ncbi.nlm.nih.gov/gene/?term=3489
IL2RG	IL2RG	interleukin 2 receptor subunit gamma	3561	https://www.ncbi.nlm.nih.gov/gene/?term=3561
PPP1R18	PPP1R18	protein phosphatase 1 regulatory subunit 18	170954	https://www.ncbi.nlm.nih.gov/gene/?term=170954
CAPNS1	CAPNS1	calpain small subunit 1	826	https://www.ncbi.nlm.nih.gov/gene/?term=826
P2RY6	P2RY6	pyrimidinergic receptor P2Y6	5031	https://www.ncbi.nlm.nih.gov/gene/?term=5031
PAN2	PAN2	poly(A) specific ribonuclease subunit PAN2	9924	https://www.ncbi.nlm.nih.gov/gene/?term=9924
SDCBP	SDCBP	syndecan binding protein	6386	https://www.ncbi.nlm.nih.gov/gene/?term=6386
LSS	LSS	lanosterol synthase	4047	https://www.ncbi.nlm.nih.gov/gene/?term=4047
CCNA1	CCNA1	cyclin A1	8900	https://www.ncbi.nlm.nih.gov/gene/?term=8900
ANKRD26	ANKRD26	ankyrin repeat domain 26	22852	https://www.ncbi.nlm.nih.gov/gene/?term=22852
HAND1	HAND1	heart and neural crest derivatives expressed 1	9421	https://www.ncbi.nlm.nih.gov/gene/?term=9421
NCF2	NCF2	neutrophil cytosolic factor 2	4688	https://www.ncbi.nlm.nih.gov/gene/?term=4688
PSD	PSD	pleckstrin and Sec7 domain containing	5662	https://www.ncbi.nlm.nih.gov/gene/?term=5662
FJX1	FJX1	four-jointed box kinase 1	24147	https://www.ncbi.nlm.nih.gov/gene/?term=24147
OSR2	OSR2	odd-skipped related transciption factor 2	116039	https://www.ncbi.nlm.nih.gov/gene/?term=116039
ZNF521	ZNF521	zinc finger protein 521	25925	https://www.ncbi.nlm.nih.gov/gene/?term=25925
C11orf94	C11orf94	chromosome 11 open reading frame 94	143678	https://www.ncbi.nlm.nih.gov/gene/?term=143678
PARP14	PARP14	poly(ADP-ribose) polymerase family member 14	54625	https://www.ncbi.nlm.nih.gov/gene/?term=54625
CYFIP1	CYFIP1	cytoplasmic FMR1 interacting protein 1	23191	https://www.ncbi.nlm.nih.gov/gene/?term=23191
MYH9	MYH9	myosin heavy chain 9	4627	https://www.ncbi.nlm.nih.gov/gene/?term=4627
DUSP5	DUSP5	dual specificity phosphatase 5	1847	https://www.ncbi.nlm.nih.gov/gene/?term=1847
SIX5	SIX5	SIX homeobox 5	147912	https://www.ncbi.nlm.nih.gov/gene/?term=147912
