Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	C0_R1.raw	C0_R2.raw	C24_R1.raw	C24_R2.raw	C0_R1.pseudo	C0_R2.pseudo	C24_R1.pseudo	C24_R2.pseudo
Interval_313	chr1	9628660	9630580	+	1921	107.183993900453	-1.2972173353963	0.278005753063355	-4.66615284432864	3.06891454345241e-06	5.16461128233162e-05	122	251	85	40	138.644453321973	154.147206704735	64.0298680702525	57.3434954227065
Interval_315	chr1	9651596	9654881	+	3286	182.584823503638	-0.890149045286344	0.238549008831604	-3.73151433177706	0.000190332179591693	0.00179123074278278	200	400	210	67	227.285989052415	245.65291905137	158.1914387618	96.0503548330334
Interval_320	chr1	9724656	9725308	+	653	42.570517343335	-1.21189082953877	0.381083869889237	-3.18011578367516	0.00147216218404778	0.00980891695839726	39	89	30	14	44.3207678652209	54.6577744889299	22.5987769659715	20.0702233979473
Interval_321	chr1	9730293	9731405	+	1113	137.315649993189	-0.922390200921532	0.226535793709103	-4.07171946569283	4.66673637863676e-05	0.000543461335995728	147	410	136	83	167.055201953525	251.794242027655	102.447788912404	118.987753002116
Interval_323	chr1	9759306	9760268	+	963	18.2321307140289	-2.42355435158947	0.57479636271717	-4.21637036833857	2.48265893069703e-05	0.000316351108644664	39	50	12	3	44.3207678652209	30.7066148814213	9.03951078638859	4.30076215670299
Interval_338	chr1	10064665	10065685	+	1021	128.912823704933	-1.53406633984893	0.240014184196757	-6.39156533595258	1.64196094582853e-10	8.15258939309926e-09	156	385	86	54	177.283071460884	236.440934586944	64.7831606357849	77.4137188206538
Interval_339	chr1	10066825	10067460	+	636	43.8648755780142	-1.41540282264879	0.361877273398786	-3.91127856512013	9.18088070394221e-05	0.00096554536506324	44	128	34	15	50.0029175915313	78.6089340964385	25.611947228101	21.5038107835149
Interval_341	chr1	10082949	10083952	+	1004	19.149194827577	2.39339985129552	0.519238993320303	4.6094378158905	4.03759272488692e-06	6.58286422928822e-05	10	9	66	24	11.3642994526207	5.52719067865583	49.7173093251372	34.4060972536239
Interval_344	chr1	10217877	10218797	+	921	111.033219658859	-1.3248181886859	0.266955606109442	-4.96269101815669	6.95231355634183e-07	1.40266514951622e-05	135	336	116	39	153.41804261038	206.348452003151	87.3819376017564	55.9099080371388
Interval_356	chr1	10484242	10485385	+	1144	206.11368626741	-0.927212738016969	0.22172206497918	-4.18186948648542	2.89121928256732e-05	0.000360245834822272	254	658	247	122	288.653206096567	404.099051839504	186.063263686498	174.897661039255
Interval_364	chr1	10901687	10902525	+	839	31.8840429232402	-1.85853071093964	0.475701742784037	-3.90692432628608	9.34784135342701e-05	0.00098197200978007	54	87	19	13	61.367217044152	53.429509893673	14.3125587451153	18.6366360123796
Interval_367	chr1	10979476	10981030	+	1555	33.978843192298	-1.51876267659831	0.422575200556192	-3.59406485425393	0.00032555874427191	0.0028005354132033	46	75	30	9	52.2757774820554	46.0599223221319	22.5987769659715	12.902286470109
Interval_384	chr1	11707858	11709059	+	1202	51.5149638543338	-1.3207340203555	0.33246982244854	-3.97249293373061	7.11243467455291e-05	0.000774404302837961	60	120	37	19	68.1857967157245	73.6958757154111	27.8718249246981	27.2381603257856
Interval_387	chr1	11735751	11737553	+	1803	392.041326401254	0.676320231776795	0.178999898794524	3.77832745343141	0.000157885188484725	0.00153026322150393	227	425	570	284	257.969597574491	261.006226492081	429.376762353458	407.138817501216
Interval_398	chr1	11907791	11910969	+	3179	796.780103226454	-0.838162060326731	0.161286791918317	-5.19671853074748	2.02837124423991e-07	4.78793619498839e-06	627	1378	539	327	712.541575679321	846.274306131971	406.024692821954	468.783075080626
Interval_405	chr1	12038019	12039995	+	1977	47.1079626660634	-1.18260881137203	0.360235889838886	-3.28287337472384	0.0010275481001988	0.00727953141999079	51	103	36	18	57.9579272083658	63.2556266557278	27.1185323591658	25.8045729402179
Interval_409	chr1	12132137	12134013	+	1877	74.626435541781	1.15270231401874	0.288962235002087	3.98911059782747	6.6321496083931e-05	0.000728586597455837	43	66	162	54	48.8664876462692	40.5327316434761	122.033395616246	77.4137188206538
Interval_416	chr1	12177613	12179395	+	1783	223.958093134655	0.708273135296213	0.218467897174393	3.24200097340082	0.00118693617011109	0.00820834169411	141	262	406	155	160.236622281952	160.902661978648	305.836781606147	222.206044762988
Interval_424	chr1	12344242	12345888	+	1647	110.439934261272	-1.60082363113009	0.269797128135769	-5.93343465955838	2.96662094035288e-09	1.11433614214427e-07	151	444	101	48	171.600921734573	272.674740147021	76.0825491187706	68.8121945072478
Interval_430	chr1	12525222	12525891	+	670	33.0803227220842	-1.61636031502411	0.403149926703603	-4.00932806373164	6.08917709136914e-05	0.000679302868828369	57	104	35	10	64.7765068799382	63.8697589533563	26.3652397936334	14.3358738556766
Interval_434	chr1	12595227	12596813	+	1587	213.614888253267	-1.08260957529748	0.224109786660768	-4.83071083788149	1.36046465205228e-06	2.53895917097964e-05	286	672	251	109	325.018964344953	412.696904006302	189.076433948628	156.261025026875
Interval_442	chr1	13593539	13594424	+	886	204.337374551385	1.17603855009273	0.219047355571157	5.36887809956095	7.92279456877103e-08	2.07916583379386e-06	93	255	377	209	105.687984909373	156.603735895249	283.991297205708	299.619763583641
Interval_443	chr1	13604862	13606042	+	1181	81.7428668115875	3.29954232577546	0.3279151546278	10.0621830958701	8.11779352314363e-24	4.56342318916774e-21	11	26	173	109	12.5007293978828	15.9674397383391	130.319613837102	156.261025026875
Interval_444	chr1	13622572	13624630	+	2059	109.291379467862	1.13968203820904	0.237212881836271	4.80446942588755	1.55162407685573e-06	2.84512945674391e-05	85	135	249	144	96.5965453472763	82.9078601798375	187.569848817563	206.436583521743
Interval_446	chr1	13645825	13647190	+	1366	31.3689753646543	2.83685220132076	0.434184434331802	6.53374920196437	6.41433238703146e-11	3.50585991262492e-09	11	19	145	49	12.5007293978828	11.6685136549401	109.227422002195	70.2457818928155
Interval_448	chr1	13662186	13666217	+	4032	103.454485590852	0.863120106949722	0.26173847392891	3.29764323140415	0.000974999325603316	0.00697603475281724	69	128	199	95	78.4136662230831	78.6089340964385	149.905220540944	136.190801628928
Interval_453	chr1	13768864	13769601	+	738	40.3238354688403	-1.2142210025547	0.379682719129435	-3.19798858725717	0.00138389757203704	0.00932375712751335	39	115	29	20	44.3207678652209	70.625214227269	21.8454844004391	28.6717477113533
Interval_458	chr1	14334403	14335079	+	677	42.0766760880931	-1.50885588511949	0.371321729750896	-4.0634731668726	4.83478825734396e-05	0.000559676179736598	52	111	27	18	59.0943571536279	68.1686850367552	20.3388992693743	25.8045729402179
Interval_461	chr1	14615554	14616122	+	569	48.1360717079969	-1.57352038782459	0.343793282068116	-4.57693756654859	4.71832199964347e-06	7.53407703888595e-05	53	153	28	22	60.2307870988899	93.9622415371491	21.0921918349067	31.5389224824886
Interval_463	chr1	14731682	14733723	+	2042	120.003029627752	1.27061836192357	0.294412769876063	4.31577190914121	1.59046141028495e-05	0.000215263076826727	70	132	359	97	79.5500961683452	81.0654632869522	270.432031026125	139.057976400063
Interval_465	chr1	14741272	14742963	+	1692	157.518268720762	1.34974789891737	0.219359897075728	6.15312058817848	7.59729934922173e-10	3.25269038491406e-08	81	157	329	163	92.050825566228	96.4187707276628	247.833254060154	233.674743847529
Interval_468	chr1	14780045	14780751	+	707	51.4578323461263	-1.38583356057927	0.381967481198053	-3.62814540188752	0.000285464485444556	0.00250830535642214	55	94	28	18	62.5036469894141	57.728435977072	21.0921918349067	25.8045729402179
Interval_469	chr1	14825940	14826718	+	779	32.6339115842955	1.90854788966609	0.421491560837033	4.52808090837202	5.95217924425523e-06	9.24000679578218e-05	7	29	65	33	7.95500961683452	17.8098366312243	48.9640167596049	47.3083837237329
Interval_470	chr1	14873425	14874292	+	868	74.4708673804002	-2.25054914939817	0.310420446125341	-7.25000294758114	4.16762561900438e-13	3.5779676260896e-11	92	305	25	32	104.551554964111	187.31035077667	18.8323141383096	45.8747963381652
Interval_473	chr1	14939719	14940614	+	896	45.8698074194489	-1.96057370819646	0.458319059132109	-4.27774858830676	1.88793073287432e-05	0.000249276105163976	45	101	9	18	51.1393475367933	62.027362060471	6.77963308979144	25.8045729402179
Interval_475	chr1	14996101	14997126	+	1026	143.531581852617	-0.716760130486912	0.224943966238956	-3.18639411614848	0.00144058207999062	0.00963586621405359	88	269	88	66	100.005835183063	165.201588062047	66.2897457668496	94.6167674474657
Interval_478	chr1	15075682	15076221	+	540	25.1952626026259	-1.4464701341264	0.447494965543808	-3.2323718600244	0.00122767182507148	0.00843532334624672	39	73	18	14	44.3207678652209	44.8316577268751	13.5592661795829	20.0702233979473
Interval_487	chr1	15177303	15179598	+	2296	162.323070566889	1.49273800240221	0.227886348561178	6.55036166855544	5.73979034202967e-11	3.17017195512613e-09	78	118	361	126	88.6415357304418	72.4676111201542	271.93861615719	180.632010581525
Interval_492	chr1	15231421	15232360	+	940	88.3450977392154	1.0456926499658	0.296160625594711	3.53082942023765	0.000414258811739419	0.00343017329647913	38	83	132	67	43.1843379199588	50.9729807031593	99.4346186502745	96.0503548330334
Interval_498	chr1	15283625	15284029	+	405	20.9922406926425	1.91985046301556	0.567976688012466	3.38015714999456	0.00072444395301679	0.00547899124584409	5	12	45	12	5.68214972631037	7.36958757154111	33.8981654489572	17.2030486268119
Interval_499	chr1	15289660	15290955	+	1296	117.454576428745	1.40507300621147	0.248070829208169	5.66399931300427	1.47884998413311e-08	4.74306891745765e-07	51	95	200	110	57.9579272083658	58.3425682747004	150.658513106476	157.694612412443
Interval_500	chr1	15299304	15300201	+	898	62.6996261584336	1.78774574445415	0.333452300476662	5.36132376924259	8.26142941916599e-08	2.15458709294131e-06	19	36	105	48	21.5921689599794	22.1087627146233	79.0957193809001	68.8121945072478
Interval_506	chr1	15345317	15346845	+	1529	129.459811840047	-1.09985832825062	0.287328974589671	-3.82787127480375	0.000129256322060816	0.00128948381874552	129	322	102	58	146.599462938808	197.750599836353	76.835841684303	83.1480683629244
Interval_512	chr1	15421421	15421993	+	573	69.8873586935566	-1.75914305395605	0.30213723322175	-5.82233124728772	5.80323847242387e-09	2.04330756922229e-07	127	240	47	37	144.326603048283	147.391751430822	35.404750580022	53.0427332660035
Interval_552	chr1	16164252	16164886	+	635	83.3145165242379	1.8015397779002	0.341856135388594	5.26987697866635	1.36515223346345e-07	3.37277255897891e-06	29	71	201	81	32.9564684126002	43.6033931316182	151.411805672009	116.120578230981
Interval_559	chr1	16293060	16294285	+	1226	86.0604986384052	-1.12770048462	0.286787631757477	-3.93217963309397	8.41791236555625e-05	0.000896796131218411	92	241	69	45	104.551554964111	148.005883728451	51.9771870217344	64.5114323505448
Interval_572	chr1	16512620	16514691	+	2072	829.384226976024	-0.667620774936924	0.139553975910421	-4.78396097697329	1.71874066259746e-06	3.10781446772616e-05	713	1152	654	325	810.274550971859	707.480406867946	492.653337858178	465.91590030949
Interval_575	chr1	16601026	16602985	+	1960	75.3075671083764	-1.19314542977377	0.310757703536226	-3.83947176915174	0.000123299305551306	0.00123939586084727	78	333	51	65	88.6415357304418	204.506055110266	38.4179208421515	93.1831800618981
Interval_577	chr1	16620579	16621800	+	1222	273.376624648596	-0.669108419524349	0.20060181326084	-3.33550534089298	0.000851445182867887	0.00625393878098254	201	478	172	143	228.422418997677	293.555238266388	129.56632127157	205.002996136176
Interval_585	chr1	16780768	16782145	+	1378	313.84299644144	1.49402024039561	0.222741177226908	6.70742724356547	1.98085666020413e-11	1.196297494699e-09	152	448	735	474	172.737351679835	275.131269337535	553.670035666301	679.520420759072
Interval_588	chr1	16895610	16897419	+	1810	943.492593418251	-0.78060653667677	0.136177956108372	-5.7322532881574	9.91051271603182e-09	3.29977858278132e-07	845	1187	763	289	960.283303746453	728.975037284941	574.762227501208	414.306754429054
Interval_595	chr1	17013826	17014278	+	453	54.6033314999302	-1.1119243974201	0.308094286781268	-3.60903932700809	0.000307333020780211	0.00266949416314055	74	166	46	37	84.0958159493935	101.945961406319	34.6514580144896	53.0427332660035
Interval_602	chr1	17084496	17085630	+	1135	32.1733776947539	-1.44246705563232	0.427517341699054	-3.37405507318047	0.00074069547230699	0.00557876848620023	41	99	26	15	46.593627755745	60.7990974652141	19.5856067038419	21.5038107835149
Interval_608	chr1	17232284	17234196	+	1913	119.530109889367	-1.50053661771403	0.286755173909792	-5.23281445023228	1.66948306480737e-07	4.03240591703944e-06	110	273	62	41	125.007293978828	167.65811725256	46.7041390630077	58.7770828082742
Interval_616	chr1	17381014	17381851	+	838	31.2195411663354	-1.71701997430898	0.433071693108222	-3.96474764255699	7.34736348943234e-05	0.000796286162725036	51	120	21	18	57.9579272083658	73.6958757154111	15.81914387618	25.8045729402179
Interval_619	chr1	17425589	17426597	+	1009	29.5744419219626	-2.47889403687092	0.532278305015262	-4.65713896943412	3.20634020827541e-06	5.37384452223802e-05	35	57	5	8	39.7750480841726	35.0055409648203	3.76646282766191	11.4686990845413
Interval_620	chr1	17431548	17432447	+	900	81.1949659092323	-1.2721594382189	0.283885470982597	-4.48124179731933	7.42099760922652e-06	0.000111612783173842	110	201	80	29	125.007293978828	123.440591823314	60.2634052425906	41.5740341814622
Interval_625	chr1	17536182	17536788	+	607	35.8784010373344	-2.09352170328534	0.447048544001882	-4.68298517325341	2.82726970992569e-06	4.80596959934172e-05	37	97	16	8	42.0479079746967	59.5708328699573	12.0526810485181	11.4686990845413
Interval_628	chr1	17551481	17552301	+	821	42.7894579687186	1.87672246340112	0.427865960709882	4.38623923316407	1.1532727581548e-05	0.000163473870841552	21	20	93	38	23.8650288505036	12.2826459525685	70.0562085945116	54.4763206515712
Interval_629	chr1	17553496	17555093	+	1598	45.5810759222859	1.94966879493289	0.383645419490274	5.08195509677477	3.73569734022586e-07	8.13487990187577e-06	23	22	107	45	26.1378887410277	13.5109105478254	80.6023045119649	64.5114323505448
Interval_635	chr1	17624398	17625158	+	761	60.4008795116444	-1.63802527753335	0.340171920630776	-4.81528656008992	1.46988801131362e-06	2.71747968133243e-05	83	107	39	15	94.3236854567522	65.7121558462416	29.3784100557629	21.5038107835149
Interval_636	chr1	17629644	17631459	+	1816	388.765710192412	0.781930775551802	0.234661583675773	3.33216354932719	0.000861735976147532	0.00630357562445032	173	468	599	274	196.602380530339	287.413915290103	451.222246753897	392.80294364554
Interval_641	chr1	17866358	17867063	+	706	21.8876984305451	2.42962194056329	0.549705438931156	4.41986156310812	9.87641496325691e-06	0.000143189698232529	10	6	52	24	11.3642994526207	3.68479378577055	39.1712134076839	34.4060972536239
Interval_662	chr1	19318152	19318950	+	799	51.0752812739691	-1.58830047836168	0.343189568080447	-4.62805582129282	3.69114535862988e-06	6.09551436950079e-05	66	146	25	27	75.0043763872969	89.6633154537502	18.8323141383096	38.7068594103269
Interval_667	chr1	19397710	19398850	+	1141	45.3182929063449	1.79388014184659	0.372840386250807	4.81138902329069	1.49884951971489e-06	2.76292549525331e-05	33	19	161	31	37.5021881936485	11.6685136549401	121.280103050714	44.4412089525975
Interval_670	chr1	19448485	19449654	+	1170	139.000522942236	0.976910586530561	0.264979301839164	3.68674300124589	0.000227142540819467	0.00207577072655795	62	160	247	104	70.4586566062486	98.2611676205481	186.063263686498	149.093088099037
Interval_671	chr1	19450790	19451327	+	538	39.4714304033095	1.63154606057069	0.429821939828223	3.79586500685081	0.000147129546386679	0.00144013242577702	13	17	64	20	14.773589288407	10.4402490596832	48.2107241940725	28.6717477113533
Interval_673	chr1	19464866	19465399	+	534	17.6241891867565	2.20923430412312	0.536568143273603	4.1173415377301	3.83267880727258e-05	0.000459820611647551	7	13	52	24	7.95500961683452	7.98371986916953	39.1712134076839	34.4060972536239
Interval_688	chr1	20058301	20060192	+	1892	98.1218316833193	-1.18378495978949	0.280459689800125	-4.22087381125302	2.43357143489777e-05	0.000310820015480548	117	295	77	58	132.962303595663	181.169027800386	58.0035275459934	83.1480683629244
Interval_698	chr1	20603096	20604957	+	1862	319.825454365624	1.9702106570451	0.205273864408708	9.59796154625087	8.15410648789284e-22	3.414490489221e-19	111	310	821	434	126.14372392409	190.381012264812	618.453196302086	622.176925336366
Interval_708	chr1	20821359	20821921	+	563	32.400279299134	-1.44500442114411	0.408699155770427	-3.53561880601436	0.000406821267209981	0.00338086762707492	39	102	26	14	44.3207678652209	62.6414943580994	19.5856067038419	20.0702233979473
Interval_710	chr1	20964118	20965428	+	1311	54.6141085401822	-1.54925220719336	0.338366507175728	-4.57862162577684	4.68049982224095e-06	7.48387575317755e-05	82	228	44	34	93.1872555114901	140.022163859281	33.1448728834248	48.7419711093005
Interval_714	chr1	21076586	21077485	+	900	38.1854782118448	1.12310042516899	0.35226367097962	3.1882380094596	0.00143142659961739	0.0095840009716505	22	45	78	40	25.0014587957656	27.6359533932792	58.7568201115258	57.3434954227065
Interval_720	chr1	21182182	21182699	+	518	42.2026602161422	1.48768495661278	0.370861315864322	4.01143201777626	6.03515563480694e-05	0.00067428445898604	14	46	107	35	15.910019233669	28.2500856909076	80.6023045119649	50.1755584948682
Interval_737	chr1	21586678	21587404	+	727	87.8566975920552	1.53670145922324	0.319380146820414	4.81151215728922	1.49792621066606e-06	2.76209381743892e-05	29	45	93	74	32.9564684126002	27.6359533932792	70.0562085945116	106.085466532007
Interval_738	chr1	21607587	21608452	+	866	101.366357700221	1.16463109535174	0.266382407542088	4.37202706476678	1.2309826099629e-05	0.000172821872613915	36	109	173	76	40.9114780294347	66.9404204414984	130.319613837102	108.952641303142
Interval_745	chr1	21764656	21764990	+	335	37.9834857511828	2.02204094386611	0.376746963984054	5.36710614063951	8.00099764614987e-08	2.09592594566645e-06	18	29	129	41	20.4557390147173	17.8098366312243	97.1747409536773	58.7770828082742
Interval_749	chr1	21791394	21792234	+	841	22.1318633802396	-3.08550502849665	0.571698253700086	-5.39708667732841	6.77316718151032e-08	1.8160761948882e-06	42	90	9	4	47.7300577010071	55.2719067865583	6.77963308979144	5.73434954227065
Interval_750	chr1	21815249	21816351	+	1103	67.7175212377903	-1.09934528005343	0.284284074699256	-3.86706600155645	0.000110152623112685	0.00112670318910151	74	178	59	32	84.0958159493935	109.31554897786	44.4442613664106	45.8747963381652
Interval_794	chr1	23119346	23120246	+	901	42.3225289756708	1.37947070729847	0.353577517403889	3.90146612665622	9.56118422693449e-05	0.00100041386313287	27	36	127	33	30.683608522076	22.1087627146233	95.6681558226126	47.3083837237329
Interval_796	chr1	23167659	23170302	+	2644	280.23645236006	-0.709953089588089	0.192878833888225	-3.68082425259536	0.000232481210077926	0.00211560736621972	316	664	345	148	359.111862702815	407.783845625275	259.885935108672	212.170933064014
Interval_804	chr1	23384597	23385348	+	752	28.4960943276737	1.36121258495096	0.417276583021241	3.26213509297662	0.00110576433850976	0.00774130411994821	16	33	71	32	18.1828791241932	20.266365821738	53.4837721527992	45.8747963381652
Interval_806	chr1	23421855	23423253	+	1399	84.8218718701765	-1.04285294815098	0.303164510659067	-3.43989125205934	0.000581947967331406	0.00454848201849203	82	272	74	48	93.1872555114901	167.043984954932	55.7436498493963	68.8121945072478
Interval_818	chr1	23585415	23587016	+	1602	122.853735060602	0.839886035709204	0.238470943287829	3.52196382556964	0.00042836259140971	0.0035270296275442	82	138	216	107	93.1872555114901	84.7502570727227	162.711194154995	153.39385025574
Interval_822	chr1	23720406	23721242	+	837	23.4061536124903	2.636398413053	0.574086686684782	4.59233505009077	4.38313921782994e-06	7.0620684759359e-05	4	9	42	23	4.5457197810483	5.52719067865583	31.6382877523601	32.9725098680562
Interval_837	chr1	23951339	23952214	+	876	48.0790339504726	2.30916601966996	0.371754401105976	6.21153646816325	5.24690104094934e-10	2.32273007570052e-08	15	23	113	45	17.0464491789311	14.1250428454538	85.1220599051592	64.5114323505448
Interval_839	chr1	23964474	23965458	+	985	38.4127088827432	1.25223597936769	0.382096989640802	3.27727255989345	0.00104815136273392	0.00740072048735577	14	42	76	28	15.910019233669	25.7935565003939	57.2502349804611	40.1404467958945
Interval_854	chr1	24406904	24407327	+	424	25.3339603209676	1.73401318285772	0.45125427972598	3.84265204955106	0.000121711963747697	0.0012262936057732	11	29	71	33	12.5007293978828	17.8098366312243	53.4837721527992	47.3083837237329
