TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
47000000.0	30807428.6	30292130.3	31075619.7
48000000.0	31315204.5	30793498.6	31586739.5
49000000.0	31818563.5	31290577.1	32093376.4
50000000.0	32317565.2	31783423.5	32595507.2
51000000.0	32812267.7	32272094.1	33093499.9
52000000.0	33302727.4	32756644.1	33587060.9
53000000.0	33788999.5	33237127.4	34076387.5
54000000.0	34271137.3	33713596.6	34561531.0
55000000.0	34749192.7	34186103.1	35042545.1
56000000.0	35223215.7	34654697.2	35519501.3
57000000.0	35693334.2	35119427.7	35992487.8
58000000.0	36159597.0	35580342.2	36461500.4
59000000.0	36621992.3	36037486.3	36926586.4
60000000.0	37080567.7	36490903.7	37388382.2
61000000.0	37535369.5	36940635.2	37845201.2
62000000.0	37986443.0	37386717.8	38298810.1
63000000.0	38433832.3	37829186.1	38748782.4
64000000.0	38877580.3	38268077.7	39195133.5
65000000.0	39317729.1	38703446.8	39637867.3
66000000.0	39754319.3	39135378.3	40077007.3
67000000.0	40187391.0	39563972.2	40512597.5
68000000.0	40616983.0	39989299.1	40944686.7
69000000.0	41043133.4	40411383.2	41373322.1
70000000.0	41465879.4	40830228.5	41798548.4
71000000.0	41885257.8	41245844.1	42220408.6
72000000.0	42301304.4	41658251.3	42638944.4
73000000.0	42714055.1	42067480.1	43054196.0
74000000.0	43123545.3	42473564.6	43466202.9
75000000.0	43529810.2	42876541.1	43875003.6
76000000.0	43932885.1	43276445.9	44280636.2
77000000.0	44332805.6	43673315.2	44683137.7
78000000.0	44728863.8	44067184.9	45082544.7
79000000.0	45121327.6	44458090.0	45478893.3
80000000.0	45510762.6	44846064.9	45872218.7
81000000.0	45897717.8	45231143.4	46262555.7
82000000.0	46282234.7	45613358.6	46649938.7
83000000.0	46663889.1	45992742.9	47034401.2
84000000.0	47042711.8	46369328.5	47415976.5
85000000.0	47418731.9	46743146.5	47794697.2
86000000.0	47791977.6	47114227.8	48170595.5
87000000.0	48162476.6	47482602.9	48543703.0
88000000.0	48530256.2	47848301.4	48914051.0
89000000.0	48895343.2	48211352.7	49281670.0
90000000.0	49257764.4	48571785.7	49646590.5
91000000.0	49617546.1	48929628.8	50008842.0
92000000.0	49974714.8	49284910.0	50368454.0
93000000.0	50329964.3	49637656.9	50725455.4
94000000.0	50683334.6	49987896.5	51079874.6
95000000.0	51034187.4	50335655.7	51431739.7
96000000.0	51382549.8	50680960.7	51781078.3
97000000.0	51728448.5	51023837.5	52127917.6
98000000.0	52071909.9	51364311.7	52472284.6
99000000.0	52412959.9	51702408.5	52814205.5
100000000.0	52751624.0	52038152.7	53153706.5
101000000.0	53087868.9	52371568.9	53490822.4
102000000.0	53421264.0	52702681.0	53825579.9
103000000.0	53752336.7	53031513.0	54157994.1
104000000.0	54081111.3	53358088.3	54488089.6
105000000.0	54407611.6	53682429.9	54815890.6
106000000.0	54731861.1	54004560.9	55141421.1
107000000.0	55053883.1	54324503.5	55464704.6
108000000.0	55373700.3	54642280.0	55785764.3
109000000.0	55691335.5	54957912.3	56105065.1
110000000.0	56006810.8	55271422.0	56422201.6
111000000.0	56320148.1	55582830.3	56737185.5
112000000.0	56631369.2	55892158.2	57050038.8
113000000.0	56940495.4	56199426.5	57360783.2
114000000.0	57247547.7	56504655.5	57669440.4
115000000.0	57552547.0	56807865.6	57976031.5
116000000.0	57855513.7	57109076.4	58280595.4
117000000.0	58156468.1	57408307.8	58583138.1
118000000.0	58455430.1	57705578.9	58883676.2
119000000.0	58752419.5	58000909.1	59181688.4
120000000.0	59047455.6	58294317.0	59477684.4
121000000.0	59340557.7	58585821.4	59771760.6
122000000.0	59631744.7	58875440.7	60063906.4
123000000.0	59921035.3	59163192.8	60354140.6
124000000.0	60208447.9	59449095.9	60642482.1
125000000.0	60494337.7	59733167.5	60928949.3
126000000.0	60778741.9	60015425.0	61213560.4
127000000.0	61061330.7	60295885.8	61496333.5
128000000.0	61342121.7	60574566.8	61777286.2
129000000.0	61621131.9	60851484.8	62056436.3
130000000.0	61898378.4	61126656.4	62333800.8
131000000.0	62173877.8	61400097.9	62609397.0
132000000.0	62447309.7	61671825.5	62883241.8
133000000.0	62719021.0	61941855.2	63155351.7
134000000.0	62989032.1	62210202.7	63425743.3
135000000.0	63257359.1	62476883.7	63694432.7
136000000.0	63524017.7	62741913.4	63961436.0
137000000.0	63789023.5	63005307.0	64226769.0
138000000.0	64052391.8	63267079.6	64490576.9
139000000.0	64314137.8	63527246.0	64752976.7
140000000.0	64574276.4	63785820.8	65013756.9
141000000.0	64832822.6	64042818.5	65272932.6
142000000.0	65089414.2	64298253.2	65530518.5
143000000.0	65344238.4	64552139.3	65786529.2
144000000.0	65597510.8	64804490.4	66040979.3
145000000.0	65849245.7	65055320.6	66293883.0
146000000.0	66099457.0	65304643.3	66545254.4
147000000.0	66348158.6	65552471.9	66795107.5
148000000.0	66595364.2	65798819.9	67043455.9
149000000.0	66841087.2	66043700.2	67290313.3
150000000.0	67085341.1	66287125.9	67535693.1
151000000.0	67328138.9	66529109.8	67779608.6
152000000.0	67569493.7	66769664.5	68022072.8
153000000.0	67809418.4	67008802.5	68263098.8
154000000.0	68047925.6	67246536.3	68502699.3
155000000.0	68285028.0	67482878.1	68740886.9
156000000.0	68520738.0	67717839.8	68977674.2
157000000.0	68755067.8	67951433.6	69213073.5
158000000.0	68988029.5	68183671.2	69447097.0
159000000.0	69219635.2	68414564.2	69679756.8
160000000.0	69449896.6	68644124.1	69911064.7
161000000.0	69678825.5	68872362.5	70141032.6
162000000.0	69906433.4	69099290.6	70369672.1
163000000.0	70132731.8	69324919.5	70596994.6
164000000.0	70357731.9	69549260.2	70823011.6
165000000.0	70581445.0	69772323.6	71047734.4
166000000.0	70803882.1	69994120.6	71271173.9
167000000.0	71025054.0	70214661.7	71493311.1
168000000.0	71244971.6	70433957.5	71714126.3
169000000.0	71463645.6	70652018.4	71933690.6
170000000.0	71681086.4	70868854.7	72152014.6
171000000.0	71897304.6	71084476.6	72369108.8
172000000.0	72112310.4	71298894.1	72584983.7
173000000.0	72326114.0	71512117.2	72799649.5
174000000.0	72538725.5	71724155.8	73013116.2
175000000.0	72750154.9	71935019.6	73225394.1
176000000.0	72960411.9	72144718.3	73436492.9
177000000.0	73169506.5	72353261.3	73646422.6
178000000.0	73377448.1	72560658.1	73855192.7
179000000.0	73584246.3	72766918.1	74062813.0
180000000.0	73789910.6	72972050.4	74269292.8
181000000.0	73994450.3	73176064.1	74474641.6
182000000.0	74197874.5	73378968.4	74678868.7
183000000.0	74400192.5	73580772.0	74881983.2
184000000.0	74601413.2	73781483.9	75083994.3
185000000.0	74801545.5	73981112.8	75284912.1
186000000.0	75000598.3	74179667.3	75484925.4
187000000.0	75198580.3	74377156.1	75683862.2
188000000.0	75395500.1	74573587.4	75881731.2
189000000.0	75591366.3	74768969.8	76078540.9
190000000.0	75786187.3	74963311.5	76274299.8
191000000.0	75979971.4	75156620.7	76469016.4
192000000.0	76172727.1	75348905.5	76662699.0
193000000.0	76364462.3	75540174.0	76855355.7
194000000.0	76555297.3	75730434.0	77046994.8
195000000.0	76745536.0	75919693.5	77237624.3
196000000.0	76934777.8	76107960.2	77427252.2
197000000.0	77123030.7	76295241.9	77615886.3
198000000.0	77310302.2	76481546.0	77803534.4
199000000.0	77496600.1	76666880.3	77990204.4
200000000.0	77681932.0	76851252.1	78175903.7
201000000.0	77866305.3	77034668.9	78360640.0
202000000.0	78049727.5	77217137.9	78544420.8
203000000.0	78232205.8	77398666.4	78727253.4
204000000.0	78413148.7	77579261.5	78909185.3
205000000.0	78591300.4	77758930.4	79090224.6
206000000.0	78768517.2	77937680.0	79270337.5
207000000.0	78944806.4	78115517.3	79449531.2
208000000.0	79120175.1	78292449.3	79627812.5
209000000.0	79294630.1	78468482.6	79805188.6
210000000.0	79468178.6	78643624.0	79981666.3
211000000.0	79641820.7	78817880.3	80157252.5
212000000.0	79815605.9	78991258.0	80331953.7
213000000.0	79988517.1	79163763.7	80505776.9
214000000.0	80160560.9	79335403.8	80678728.4
215000000.0	80331743.8	79506184.7	80850815.0
216000000.0	80502072.2	79676112.9	81022043.1
217000000.0	80671552.6	79845194.5	81192419.0
218000000.0	80840191.3	80013435.9	81361949.2
219000000.0	81007994.4	80180843.1	81530640.0
220000000.0	81174968.3	80347422.4	81698497.5
221000000.0	81341119.1	80513179.7	81865527.9
222000000.0	81506452.7	80678121.0	82031737.4
223000000.0	81670975.3	80842252.3	82197132.0
224000000.0	81834692.8	81005579.4	82361717.6
225000000.0	81997611.1	81168108.1	82525500.2
226000000.0	82159736.1	81329844.3	82688485.7
227000000.0	82321253.0	81490793.5	82850679.8
228000000.0	82482331.4	81650961.5	83012088.4
229000000.0	82642633.7	81810353.9	83172717.1
230000000.0	82802165.3	81968976.1	83332571.6
231000000.0	82960931.9	82126833.8	83491657.4
232000000.0	83118938.9	82283932.3	83649980.1
233000000.0	83276046.5	82440276.9	83807545.2
234000000.0	83432079.6	82594198.9	83964358.1
235000000.0	83587369.1	82747033.8	84120424.2
236000000.0	83741920.0	82899121.7	84275748.8
237000000.0	83895737.8	83050467.7	84430337.2
238000000.0	84048827.6	83201077.2	84584216.3
239000000.0	84201194.6	83350955.2	84737372.3
240000000.0	84352843.9	83500107.0	84889807.6
241000000.0	84503780.6	83648537.5	85041527.3
242000000.0	84654009.5	83796251.8	85192536.4
243000000.0	84803535.8	83943255.0	85342839.8
244000000.0	84952364.4	84089551.9	85492442.7
245000000.0	85100500.1	84235147.5	85641349.7
246000000.0	85247947.7	84380046.5	85789565.8
247000000.0	85394712.0	84524253.9	85937095.8
248000000.0	85540797.8	84667774.4	86083944.5
249000000.0	85686209.7	84810612.7	86230116.5
250000000.0	85830952.5	84952773.4	86375616.5
251000000.0	85975030.7	85094261.3	86520449.1
252000000.0	86118448.8	85235080.9	86664619.0
253000000.0	86261211.5	85375236.7	86808130.6
254000000.0	86403323.2	85514610.9	86950988.5
255000000.0	86544788.3	85653286.0	87093200.6
256000000.0	86685611.2	85791310.4	87234914.5
257000000.0	86825796.3	85928688.6	87375987.8
258000000.0	86965348.0	86065425.0	87516424.7
259000000.0	87104270.5	86201523.7	87656229.7
260000000.0	87242568.0	86336989.1	87795407.0
261000000.0	87380244.8	86471825.5	87933960.7
262000000.0	87517305.0	86606037.1	88071895.1
263000000.0	87653752.8	86739628.0	88209214.4
264000000.0	87789592.3	86872602.4	88345922.6
265000000.0	87924827.4	87004964.4	88482023.8
266000000.0	88059462.3	87136718.0	88617522.0
267000000.0	88193501.0	87267867.3	88752421.3
268000000.0	88326947.3	87398416.3	88886725.6
269000000.0	88459805.2	87528368.8	89020438.8
270000000.0	88592078.6	87657729.0	89153564.9
271000000.0	88723771.4	87786500.5	89286107.6
272000000.0	88854887.3	87914687.4	89418070.9
273000000.0	88985430.1	88042293.4	89549458.5
274000000.0	89115403.6	88169322.3	89680274.2
275000000.0	89244811.5	88295870.6	89810521.7
276000000.0	89373657.4	88424771.1	89940204.7
277000000.0	89501945.1	88553112.3	90069326.9
278000000.0	89629678.2	88680897.8	90197891.9
279000000.0	89756860.2	88808131.2	90325903.2
280000000.0	89883494.6	88934815.9	90453364.6
281000000.0	90009585.1	89060955.6	90580183.1
282000000.0	90135166.9	89186553.6	90706404.6
283000000.0	90260564.7	89311437.1	90832086.9
284000000.0	90385429.2	89434797.6	90957233.3
285000000.0	90509763.6	89557624.4	91081847.4
286000000.0	90633571.4	89679920.9	91205932.4
287000000.0	90756855.8	89801690.4	91329491.9
288000000.0	90879620.3	89922936.2	91452529.0
289000000.0	91001868.1	90043661.7	91575047.2
290000000.0	91123602.4	90163870.0	91697049.7
291000000.0	91244826.4	90283564.5	91818539.7
292000000.0	91365543.5	90402748.3	91939520.5
293000000.0	91485756.7	90521424.6	92059995.3
294000000.0	91605469.2	90639596.7	92179967.2
295000000.0	91724396.5	90757081.3	92299439.3
296000000.0	91842578.6	90873870.8	92418414.9
297000000.0	91960268.3	90988088.2	92536897.0
298000000.0	92077468.6	91101810.9	92654888.6
299000000.0	92194182.5	91215688.8	92772392.8
300000000.0	92310413.1	91331070.9	92889412.7
301000000.0	92426163.3	91445905.8	93005951.1
302000000.0	92541436.0	91560095.9	93122011.1
303000000.0	92656234.3	91673812.1	93237595.6
304000000.0	92770561.1	91787057.4	93352707.6
305000000.0	92884419.2	91899834.7	93467349.8
306000000.0	92997811.5	92012146.7	93581525.3
307000000.0	93110740.8	92123996.4	93695236.8
308000000.0	93223210.0	92235386.5	93808487.2
309000000.0	93335221.9	92346319.9	93921279.2
310000000.0	93446779.3	92456799.4	94033615.7
311000000.0	93557884.8	92566827.6	94145499.3
312000000.0	93668541.3	92676407.4	94256932.9
313000000.0	93778751.4	92785541.4	94367919.2
314000000.0	93888517.8	92891711.9	94478460.7
315000000.0	93997843.2	92997061.5	94588560.3
316000000.0	94106730.3	93101975.2	94698220.6
317000000.0	94215181.7	93206455.7	94807444.1
318000000.0	94323199.9	93310505.6	94916233.4
319000000.0	94430787.5	93414127.6	95024591.3
320000000.0	94537947.2	93517324.3	95132520.1
321000000.0	94644681.4	93620098.2	95240022.6
322000000.0	94750992.7	93722452.0	95347101.1
323000000.0	94856883.6	93824388.1	95453758.3
324000000.0	94962356.5	93925909.1	95559996.5
325000000.0	95067413.9	94027017.5	95665818.2
326000000.0	95172058.3	94127715.7	95771226.0
327000000.0	95276292.2	94228006.3	95876222.1
328000000.0	95380117.8	94327891.6	95980809.1
329000000.0	95483537.5	94427374.1	96084989.3
330000000.0	95586553.9	94526456.2	96188765.1
331000000.0	95689169.1	94625140.3	96292138.8
332000000.0	95791385.6	94723428.7	96395112.8
333000000.0	95893205.6	94821323.8	96497689.4
334000000.0	95994631.4	94918828.0	96599870.8
335000000.0	96095665.4	95015943.4	96701659.4
336000000.0	96196309.8	95112672.5	96803057.4
337000000.0	96296566.8	95209017.5	96904067.1
338000000.0	96396438.6	95304980.6	97004690.7
339000000.0	96495927.5	95400564.2	97104930.4
340000000.0	96595035.6	95495770.3	97204788.4
341000000.0	96693765.2	95590601.3	97304266.8
342000000.0	96792118.3	95685059.3	97403367.9
343000000.0	96890097.2	95779146.5	97502093.8
344000000.0	96987704.0	95872865.1	97600446.5
345000000.0	97085293.0	95966217.1	97698428.3
346000000.0	97183159.3	96059204.7	97796041.2
347000000.0	97280659.4	96151830.0	97893287.3
348000000.0	97377795.3	96244095.2	97990168.6
349000000.0	97474569.3	96336002.2	98086687.3
350000000.0	97570983.2	96427553.1	98182845.3
351000000.0	97667039.0	96518750.0	98278644.7
352000000.0	97762738.8	96609594.9	98374087.4
353000000.0	97858084.5	96700089.9	98469175.4
354000000.0	97953078.1	96790236.8	98563910.8
355000000.0	98047721.6	96880037.8	98658295.5
356000000.0	98142016.8	96969494.7	98752331.4
357000000.0	98235965.7	97058609.5	98846020.5
358000000.0	98329570.2	97147384.2	98939364.6
359000000.0	98422832.2	97235820.6	99032365.7
360000000.0	98515753.5	97323920.8	99125025.7
361000000.0	98608336.1	97411686.5	99217346.4
362000000.0	98700581.8	97499119.7	99309329.7
363000000.0	98792492.3	97586206.3	99400977.5
364000000.0	98884069.6	97672929.0	99492291.5
365000000.0	98975315.5	97759325.0	99583273.7
366000000.0	99066231.7	97845396.1	99673925.7
367000000.0	99156820.0	97931144.2	99764249.5
368000000.0	99247082.2	98016571.1	99854246.7
369000000.0	99337020.0	98101678.5	99943919.2
370000000.0	99426635.3	98186468.3	100033268.7
371000000.0	99515929.7	98270942.1	100122296.9
372000000.0	99604904.9	98355101.8	100211005.6
373000000.0	99693562.8	98438949.0	100299396.5
374000000.0	99781904.8	98522485.5	100387471.3
375000000.0	99869932.8	98605713.0	100475231.7
376000000.0	99957648.5	98688633.2	100562679.4
377000000.0	100045053.4	98771247.8	100649816.0
378000000.0	100132149.2	98853558.4	100736643.2
379000000.0	100218937.6	98935566.6	100823162.7
380000000.0	100305420.2	99017274.3	100909376.0
381000000.0	100391598.5	99098682.9	100995284.8
382000000.0	100477474.3	99179794.2	101080890.8
383000000.0	100563049.1	99260609.6	101166195.5
384000000.0	100648324.4	99341130.9	101251200.4
385000000.0	100733301.9	99421359.6	101335907.3
386000000.0	100817983.1	99501297.2	101420317.5
387000000.0	100902369.5	99580945.5	101504432.8
388000000.0	100986462.8	99660305.8	101588254.7
389000000.0	101070264.3	99739379.8	101671789.1
390000000.0	101153775.6	99818169.0	101755033.9
391000000.0	101236998.3	99896674.9	101837989.8
392000000.0	101319933.9	99974899.0	101920658.3
393000000.0	101402583.7	100052842.8	102003040.9
394000000.0	101484949.3	100130507.8	102085139.1
395000000.0	101567032.2	100207895.6	102166961.4
396000000.0	101648833.7	100285007.5	102248560.5
397000000.0	101730355.4	100361845.0	102329879.3
398000000.0	101811598.7	100438409.6	102410919.4
399000000.0	101891754.0	100514702.7	102491682.2
400000000.0	101971093.6	100590725.8	102572169.1
401000000.0	102050160.6	100666480.2	102652381.4
402000000.0	102128956.5	100741967.4	102732320.7
403000000.0	102207482.6	100817188.7	102811988.3
404000000.0	102285740.3	100892145.6	102891385.6
405000000.0	102363730.9	100966839.5	102970513.9
406000000.0	102441456.0	101041271.6	103049374.7
407000000.0	102518916.7	101115443.5	103127969.3
408000000.0	102596114.4	101189356.3	103206298.9
409000000.0	102673050.5	101263011.6	103284365.1
410000000.0	102749726.4	101336410.5	103362169.0
411000000.0	102826143.2	101409554.5	103439712.1
412000000.0	102902302.4	101482444.8	103516995.5
413000000.0	102978205.2	101555082.7	103594020.7
414000000.0	103053852.9	101627469.6	103670788.9
415000000.0	103129246.8	101699606.7	103747301.4
416000000.0	103204388.2	101771495.4	103823559.5
417000000.0	103279278.4	101843136.8	103899564.4
418000000.0	103353918.5	101914532.3	103975318.3
419000000.0	103428309.8	101985683.0	104050822.2
420000000.0	103502453.7	102056590.4	104126076.7
421000000.0	103576351.3	102127255.5	104201083.0
422000000.0	103650003.8	102197679.6	104275842.4
423000000.0	103723412.4	102267864.0	104350356.0
424000000.0	103796578.5	102337809.8	104424625.1
425000000.0	103869503.0	102407518.3	104498650.9
426000000.0	103942187.4	102476990.6	104572434.6
427000000.0	104015090.8	102546227.9	104645977.3
428000000.0	104088426.6	102615231.5	104719280.3
429000000.0	104161524.3	102684002.5	104792344.6
430000000.0	104234385.0	102752542.0	104865171.6
431000000.0	104307010.0	102820851.3	104937762.2
432000000.0	104379400.3	102888931.4	105010117.8
433000000.0	104451557.0	102956783.5	105082239.3
434000000.0	104523481.4	103024408.7	105154128.1
435000000.0	104595174.5	103091808.3	105225785.1
436000000.0	104666637.4	103158983.2	105297211.4
437000000.0	104737871.3	103225934.6	105368408.3
438000000.0	104808877.3	103292663.6	105439376.8
439000000.0	104879656.3	103359171.4	105510118.1
440000000.0	104950209.6	103425458.9	105580633.1
441000000.0	105020538.2	103491527.3	105650923.0
442000000.0	105090643.2	103557377.6	105720988.8
443000000.0	105160525.7	103623011.0	105790831.7
444000000.0	105230186.6	103688428.5	105860452.7
445000000.0	105299627.1	103753631.1	105929852.8
446000000.0	105368848.2	103818619.9	105999033.2
447000000.0	105437850.9	103883395.9	106067994.7
448000000.0	105506636.3	103947960.3	106136738.6
449000000.0	105575205.3	104012313.9	106205265.7
450000000.0	105643559.1	104076457.8	106273577.2
451000000.0	105711698.6	104140393.1	106341674.0
452000000.0	105779624.9	104204120.7	106409557.2
453000000.0	105847338.8	104267641.6	106477227.8
454000000.0	105914841.5	104330956.9	106544686.7
455000000.0	105982133.9	104394067.6	106611934.9
456000000.0	106049217.0	104456974.5	106678973.5
457000000.0	106116091.8	104519678.8	106745803.4
458000000.0	106182759.2	104582181.3	106812425.6
459000000.0	106249220.2	104644483.1	106878841.1
460000000.0	106315475.7	104706003.5	106945050.7
461000000.0	106381526.8	104766343.4	107011055.6
462000000.0	106447374.3	104826484.3	107076856.5
463000000.0	106513019.2	104886427.1	107142454.6
464000000.0	106578462.5	104946172.8	107207850.6
465000000.0	106643704.9	105005722.4	107273045.5
466000000.0	106708747.6	105065076.8	107338040.3
467000000.0	106773591.4	105124236.8	107402835.9
468000000.0	106838237.1	105183203.4	107467433.2
469000000.0	106902685.8	105241977.6	107531833.1
470000000.0	106966938.3	105300560.3	107596036.5
471000000.0	107030995.5	105358952.3	107660044.3
472000000.0	107094858.3	105417154.5	107723857.4
473000000.0	107158527.5	105475167.9	107787476.7
474000000.0	107222004.2	105532993.3	107850903.0
475000000.0	107285523.4	105590631.6	107914137.3
476000000.0	107349057.6	105648083.7	107977180.4
477000000.0	107412401.1	105705350.5	108040033.2
478000000.0	107475554.7	105762432.8	108102696.6
479000000.0	107538519.3	105819331.5	108165171.3
480000000.0	107601295.7	105876047.4	108227458.3
481000000.0	107663884.8	105932581.4	108289558.3
482000000.0	107726287.4	105988934.4	108351472.3
483000000.0	107788504.4	106045107.1	108413201.1
484000000.0	107850536.6	106101100.4	108474745.4
485000000.0	107912384.7	106156915.2	108536106.2
486000000.0	107974049.7	106212451.5	108597284.3
487000000.0	108035532.3	106267765.0	108658280.3
488000000.0	108096833.3	106322902.1	108719095.3
489000000.0	108157953.6	106377863.6	108779729.9
490000000.0	108218893.9	106432650.4	108840185.0
491000000.0	108279655.0	106487263.3	108900461.4
492000000.0	108339746.1	106541702.9	108960559.8
493000000.0	108399615.8	106595970.3	109020481.1
494000000.0	108459309.7	106650066.0	109080226.1
495000000.0	108518828.6	106703991.0	109139795.4
496000000.0	108578173.2	106757745.9	109199189.9
497000000.0	108637344.5	106811331.6	109258410.4
498000000.0	108696343.0	106864748.9	109317457.6
499000000.0	108755169.5	106917998.4	109376332.2
500000000.0	108813824.9	106971081.0	109435035.1
501000000.0	108872309.8	107023997.4	109493567.0
502000000.0	108930625.1	107076748.3	109551928.6
503000000.0	108988771.3	107129334.6	109610120.7
504000000.0	109046749.3	107181756.9	109668143.9
505000000.0	109104559.8	107234016.0	109725999.2
506000000.0	109162203.5	107286112.6	109783687.1
507000000.0	109219681.2	107338047.4	109841208.3
508000000.0	109276993.5	107389821.2	109898563.7
509000000.0	109334141.2	107441434.8	109955754.0
510000000.0	109391124.9	107492888.7	110012779.8
511000000.0	109447945.5	107544183.7	110069641.8
512000000.0	109504603.5	107595320.6	110126340.8
513000000.0	109561099.7	107646300.0	110182877.4
514000000.0	109617434.7	107697122.7	110239252.4
515000000.0	109673609.4	107747789.2	110295466.5
516000000.0	109729624.2	107798300.4	110351520.3
517000000.0	109785480.0	107848656.9	110407414.5
518000000.0	109841177.4	107898859.4	110463149.8
519000000.0	109896717.1	107948908.6	110518726.9
520000000.0	109952099.7	107998805.1	110574146.4
521000000.0	110007325.9	108048549.6	110629409.1
522000000.0	110062883.5	108098142.8	110684515.5
523000000.0	110118331.5	108147585.3	110739466.4
524000000.0	110173624.2	108196877.9	110794262.4
525000000.0	110228762.0	108246021.1	110848904.1
526000000.0	110283745.7	108295015.6	110903392.3
527000000.0	110338576.0	108343862.2	110957727.5
528000000.0	110393253.4	108392561.3	111011910.4
529000000.0	110447778.6	108441113.7	111065941.6
530000000.0	110502152.2	108490373.2	111119821.9
531000000.0	110555831.7	108539642.3	111173551.7
532000000.0	110609147.8	108588765.6	111227131.7
533000000.0	110662315.5	108637743.5	111280562.7
534000000.0	110715335.4	108686576.8	111333845.1
535000000.0	110768208.2	108735266.1	111386979.6
536000000.0	110820934.4	108783812.0	111439966.8
537000000.0	110873514.7	108832215.0	111492807.4
538000000.0	110925949.7	108880475.9	111545501.8
539000000.0	110978240.0	108928595.2	111598050.9
540000000.0	111030386.1	108976573.5	111650455.0
541000000.0	111082388.7	109024411.4	111702714.9
542000000.0	111134248.4	109072109.5	111754831.2
543000000.0	111185965.7	109119668.5	111806804.4
544000000.0	111237541.3	109167088.8	111858635.1
545000000.0	111288975.6	109214371.2	111910323.8
546000000.0	111340269.4	109261516.1	111961871.3
547000000.0	111391423.2	109308524.1	112013278.0
548000000.0	111442437.5	109355395.9	112064544.6
549000000.0	111493312.9	109402132.0	112115671.6
550000000.0	111544050.0	109448733.0	112166659.6
551000000.0	111594649.3	109495199.3	112217509.1
552000000.0	111645111.5	109541531.7	112268220.7
553000000.0	111695187.5	109587730.7	112318795.0
554000000.0	111744687.7	109633796.8	112369232.5
555000000.0	111794053.5	109679730.5	112419533.8
556000000.0	111843285.4	109725532.5	112469699.4
557000000.0	111892384.0	109771203.2	112519729.9
558000000.0	111941349.8	109816743.3	112569625.8
559000000.0	111990183.3	109862153.3	112619387.7
560000000.0	112038885.2	109907433.6	112669016.1
561000000.0	112087455.8	109952584.9	112718511.6
562000000.0	112135895.8	109997607.7	112767874.6
563000000.0	112184205.6	110042502.5	112817105.7
564000000.0	112232385.9	110087269.8	112866205.5
565000000.0	112280437.0	110131910.1	112915174.4
566000000.0	112328359.6	110176424.1	112964013.0
567000000.0	112376154.1	110220812.2	113012721.8
568000000.0	112423821.1	110265074.8	113061301.3
569000000.0	112471361.1	110309212.7	113109752.1
570000000.0	112518774.5	110353226.1	113158074.6
571000000.0	112566061.9	110397115.7	113206269.4
572000000.0	112613223.8	110440882.0	113254336.9
573000000.0	112660260.7	110484525.5	113302277.7
574000000.0	112707173.0	110528046.6	113350092.2
575000000.0	112753961.3	110571445.9	113397781.0
576000000.0	112800626.1	110614723.8	113445344.6
577000000.0	112847167.8	110657880.9	113492783.4
578000000.0	112893587.0	110700917.6	113540098.0
579000000.0	112939884.1	110743834.5	113587288.8
