Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	C0_R1.raw	C0_R2.raw	C1_R1.raw	C1_R2.raw	C0_R1.pseudo	C0_R2.pseudo	C1_R1.pseudo	C1_R2.pseudo
Interval_99	chr1	2234116	2235025	+	910	152.185255462645	-1.28685632686998	0.252886934659827	-5.08866275990498	3.60597217762142e-07	1.24770893973904e-05	195	421	77	115	221.603839326104	258.549697301567	105.642181669372	93.4871026975671
Interval_150	chr1	6055976	6057031	+	1056	208.291674021975	-1.22249285557504	0.209739228550314	-5.82863236422066	5.58834622123252e-09	3.38492935617297e-07	257	602	103	176	292.062495932353	369.707643172312	141.313567687602	143.075913693668
Interval_152	chr1	6099528	6101926	+	2399	48.487326228695	-1.0991448098578	0.327256241300593	-3.35866721896438	0.000783193203520563	0.00713268963445924	66	140	35	38	75.0043763872969	85.9785216679796	48.0191734860783	30.8913904565874
Interval_162	chr1	6259753	6261538	+	1786	96.153851684785	0.956214597655289	0.264741815898543	3.61187594944102	0.000303989983219707	0.0033476014870219	59	131	111	169	67.0493667704624	80.4513309893238	152.289378770134	137.385394399033
Interval_163	chr1	6273240	6273921	+	682	23.6272315602506	2.50645062481513	0.466872903213094	5.36859305298153	7.93532457124109e-08	3.41881274992148e-06	13	14	38	90	14.773589288407	8.59785216679796	52.1351026420279	73.1638195024438
Interval_204	chr1	7920448	7921123	+	676	39.311369027036	1.68697636379652	0.390761966777228	4.31714574913647	1.58059795223277e-05	0.000301337970572711	12	29	41	59	13.6371593431449	17.8098366312243	56.2510317979775	47.9629483404909
Interval_205	chr1	7940480	7943438	+	2959	188.25401969651	0.798675660458688	0.213583324366942	3.73941019424598	0.000184452529213458	0.00224277879743191	111	249	171	309	126.14372392409	152.918942109478	234.607961889126	251.195780291724
Interval_213	chr1	8089605	8090935	+	1331	39.7721938623973	1.80121744002131	0.382640036596117	4.70734180365587	2.50967904282456e-06	6.48141591443622e-05	14	29	34	86	15.910019233669	17.8098366312243	46.6471971007618	69.9120941912241
Interval_219	chr1	8120785	8122893	+	2109	66.5571611594176	1.47117055755297	0.286554385089082	5.13400120223471	2.83646281758565e-07	1.01441039470648e-05	37	65	82	140	42.0479079746967	39.9185993458477	112.502063595955	113.81038589269
Interval_242	chr1	8525355	8526548	+	1194	171.684655733308	-0.819674485429364	0.235424502032397	-3.48168724305751	0.000498265286316769	0.00496414482995417	167	422	96	154	189.783800858766	259.163829599196	131.709732990386	125.191424481959
Interval_282	chr1	9228563	9229516	+	954	51.6373832478456	1.90137716435266	0.338361537365034	5.61936554361202	1.91659966493685e-08	1.00899936433629e-06	20	38	60	111	22.7285989052415	23.3370273098802	82.3185831189915	90.2353773863474
Interval_291	chr1	9292046	9292785	+	740	65.9063790019504	1.51129360976731	0.330342486201273	4.57492957429188	4.7638020547378e-06	0.000110603759502277	27	78	93	130	30.683608522076	47.9023192150172	127.593803834437	105.681072614641
Interval_294	chr1	9302317	9303296	+	980	27.542952465731	1.62784756498019	0.408399571655461	3.98591888424773	6.72194749825074e-05	0.000996382732475043	18	23	39	62	20.4557390147173	14.1250428454538	53.5070790273444	50.4017423239057
Interval_298	chr1	9339866	9341635	+	1770	78.7685602649977	0.886380477795064	0.268486323898462	3.30139898719863	0.000962039690905657	0.00836956175444042	54	126	89	167	61.367217044152	77.3806695011816	122.105898293171	135.759531743424
Interval_299	chr1	9349480	9350723	+	1244	43.8256053720354	2.37077075079535	0.349414049461929	6.7849897691468	1.16094738116117e-11	1.52403240107482e-09	24	23	88	105	27.2743186862898	14.1250428454538	120.733921907854	85.3577894195178
Interval_308	chr1	9570755	9571503	+	749	47.1440726823083	-1.18991149578566	0.338619784722334	-3.51400464317635	0.000441405097167402	0.00451743931024496	41	167	18	49	46.593627755745	102.560093703947	24.6955749356974	39.8336350624416
Interval_317	chr1	9686074	9690100	+	4027	159.902580883826	0.731743661259432	0.212928891139142	3.43656352759223	0.000589144172696881	0.00567395198661392	105	196	127	271	119.325144252518	120.369930335171	174.241000935199	220.304389835136
Interval_345	chr1	10251359	10254475	+	3117	190.09115987598	-0.769691805527222	0.224443867605963	-3.42932873923963	0.00060507616172421	0.00580084346423932	214	488	101	220	243.196008286084	299.696561242672	138.569614916969	178.844892117085
Interval_356	chr1	10484242	10485385	+	1144	206.11368626741	-0.812496191444643	0.220885578246143	-3.67835780812834	0.000234740497934505	0.00272774906236395	254	658	117	286	288.653206096567	404.099051839504	160.521237082033	232.49835975221
Interval_387	chr1	11735751	11737553	+	1803	392.041326401254	0.770905808295814	0.178299069151884	4.32366703854814	1.53456848283663e-05	0.000294202694838434	227	425	360	495	257.969597574491	261.006226492081	493.911498713949	402.401007263441
Interval_396	chr1	11850994	11851963	+	970	50.4351413302068	-1.3016275494447	0.35668040186667	-3.64928250229812	0.000262973783687223	0.0029848306350913	66	160	24	46	75.0043763872969	98.2611676205481	32.9274332475966	37.3948410790268
Interval_406	chr1	12087598	12089217	+	1620	78.2429667189604	1.42709732164175	0.280028731421498	5.09625321086676	3.46441680154452e-07	1.20738235486185e-05	29	71	63	148	32.9564684126002	43.6033931316182	86.434512274941	120.31383651513
Interval_413	chr1	12157421	12157983	+	563	57.7332426855608	1.57111202935056	0.341896813992079	4.59528128093921	4.32165894106887e-06	0.000101632044678879	20	38	46	90	22.7285989052415	23.3370273098802	63.1109137245601	73.1638195024438
Interval_415	chr1	12166875	12168965	+	2091	237.797416869095	0.661846518840252	0.190156373289786	3.48053818754547	0.000500407483408464	0.00498246315580083	168	368	231	425	190.920230804028	226.000685527261	316.926545008117	345.495814317096
Interval_424	chr1	12344242	12345888	+	1647	110.439934261272	-1.74862319333807	0.273078214319039	-6.40337859868654	1.51975706462848e-10	1.43370737152089e-08	151	444	44	88	171.600921734573	272.674740147021	60.3669609539271	71.5379568468339
Interval_425	chr1	12376168	12377156	+	989	53.4963585345388	-1.44217532639423	0.334176129293092	-4.31561443196128	1.59159575556513e-05	0.000303153005435721	71	129	20	38	80.6865261136073	79.2230663940669	27.4395277063305	30.8913904565874
Interval_430	chr1	12525222	12525891	+	670	33.0803227220842	-1.63936191102024	0.404519488285253	-4.05261540789902	5.0648225296962e-05	0.000791338747957903	57	104	12	29	64.7765068799382	63.8697589533563	16.4637166237983	23.575008506343
Interval_431	chr1	12528264	12529524	+	1261	41.107518418002	-1.14995724457298	0.345415634955729	-3.32919858917321	0.000870962782898439	0.00774384134369044	55	120	21	40	62.5036469894141	73.6958757154111	28.811504091647	32.5172531121973
Interval_434	chr1	12595227	12596813	+	1587	213.614888253267	-0.95931775083359	0.223051364685372	-4.30088267869048	1.70119114951259e-05	0.000320237528452056	286	672	134	241	325.018964344953	412.696904006302	183.844835632414	195.916450000988
Interval_437	chr1	12615233	12616709	+	1477	199.996619012488	-0.706373117205315	0.19102003189351	-3.6979007395366	0.000217389858718769	0.00256314541940586	201	450	104	205	228.422418997677	276.359533932792	142.685544072919	166.650922200011
Interval_443	chr1	13604862	13606042	+	1181	81.7428668115875	2.79562773818267	0.33240226692683	8.41037506762268	4.0870168175349e-17	1.82303162109978e-14	11	26	66	135	12.5007293978828	15.9674397383391	90.5504414308906	109.745729253666
Interval_456	chr1	13825699	13826656	+	958	42.1644705402124	-1.52214801483777	0.355014918346475	-4.28756070851151	1.80645895842146e-05	0.000335912286022701	58	127	20	29	65.9129368252003	77.9948017988101	27.4395277063305	23.575008506343
Interval_458	chr1	14334403	14335079	+	677	42.0766760880931	-1.32946798195941	0.364194417204183	-3.65043482040541	0.000261796739766887	0.00297352693324488	52	111	22	27	59.0943571536279	68.1686850367552	30.1834804769635	21.9491458507331
Interval_469	chr1	14825940	14826718	+	779	32.6339115842955	1.78251306730303	0.423809693192288	4.20592802839524	2.60012976029004e-05	0.000456868015298747	7	29	25	70	7.95500961683452	17.8098366312243	34.2994096329131	56.9051929463452
Interval_470	chr1	14873425	14874292	+	868	74.4708673804002	-0.925692386419319	0.274096619264684	-3.37724846407323	0.00073214882361938	0.00675324595973668	92	305	49	104	104.551554964111	187.31035077667	67.2268428805097	84.5448580917129
Interval_487	chr1	15177303	15179598	+	2296	162.323070566889	0.919600610690241	0.232623623337601	3.95316949111247	7.71227665706477e-05	0.00111224282964669	78	118	114	179	88.6415357304418	72.4676111201542	156.405307926084	145.514707677083
Interval_495	chr1	15258328	15259290	+	963	102.275348152529	-0.941755908545897	0.245042435843666	-3.84323599013979	0.000121422608837347	0.00161021799930787	119	239	57	86	135.235163486187	146.777619133194	78.2026539630419	69.9120941912241
Interval_498	chr1	15283625	15284029	+	405	20.9922406926425	2.35155140168494	0.556970346380793	4.22204057534728	2.42100513229567e-05	0.000429717939506997	5	12	31	35	5.68214972631037	7.36958757154111	42.5312679448122	28.4525964731726
Interval_499	chr1	15289660	15290955	+	1296	117.454576428745	1.13920121308334	0.250771653367722	4.54278303701599	5.55163823660201e-06	0.00012569521562231	51	95	91	161	57.9579272083658	58.3425682747004	124.849851063804	130.881943776594
Interval_500	chr1	15299304	15300201	+	898	62.6996261584336	2.25760418379787	0.327017871019118	6.9036110374099	5.06969946655733e-12	7.37749138330188e-10	19	36	67	142	21.5921689599794	22.1087627146233	91.9224178162071	115.4362485483
Interval_501	chr1	15311887	15312523	+	637	25.3480732008998	1.82551814234195	0.491740529002394	3.71236055332966	0.000205335195264753	0.00244206358732928	14	16	32	54	15.910019233669	9.82611676205481	43.9032443301288	43.8982917014663
Interval_502	chr1	15322960	15324313	+	1354	69.4753519046194	1.3915219181369	0.289819536792611	4.80133925247645	1.57607997879158e-06	4.35099859331787e-05	38	72	77	151	43.1843379199588	44.2175254292466	105.642181669372	122.752630498545
Interval_509	chr1	15409236	15410362	+	1127	186.045470050511	1.15419079239228	0.204074912199811	5.65572112686839	1.55193278278034e-08	8.38534109374023e-07	104	241	223	361	118.188714307256	148.005883728451	305.950733925585	293.46820933758
Interval_512	chr1	15421421	15421993	+	573	69.8873586935566	-1.65526267195229	0.299668488887589	-5.52364607335546	3.32035992936899e-08	1.6020883059555e-06	127	240	22	74	144.326603048283	147.391751430822	30.1834804769635	60.1569182575649
Interval_540	chr1	15948706	15951134	+	2429	483.217030836094	0.727538674619421	0.17550220911176	4.14546733230077	3.39121348364177e-05	0.000570115640017237	275	617	389	754	312.51823494707	378.919627636739	533.698813888128	612.950221164918
Interval_542	chr1	15974988	15976441	+	1454	193.552713594311	0.925640801045986	0.203574156595874	4.54694651091458	5.44298241431189e-06	0.000123621317306833	105	255	171	358	119.325144252518	156.603735895249	234.607961889126	291.029415354165
Interval_546	chr1	16012482	16013608	+	1127	55.9001547527568	1.25476252603061	0.294965969304832	4.25392301690868	2.1005754357317e-05	0.000381759584393807	46	58	86	110	52.2757774820554	35.6196732624487	117.989969137221	89.4224460585424
Interval_559	chr1	16293060	16294285	+	1226	86.0604986384052	-1.07921903009935	0.286112091403309	-3.77201475409881	0.000161934678172607	0.0020260101793199	92	241	39	81	104.551554964111	148.005883728451	53.5070790273444	65.8474375521994
Interval_575	chr1	16601026	16602985	+	1960	75.3075671083764	-1.31631989990812	0.314822724473395	-4.18114639630901	2.90043037816142e-05	0.000499475289251407	78	333	31	89	88.6415357304418	204.506055110266	42.5312679448122	72.3508881746389
Interval_614	chr1	17335649	17336592	+	944	24.7412907601929	1.76287923239882	0.452434474240508	3.89642994238697	9.7621028445635e-05	0.00134567488892292	12	22	41	46	13.6371593431449	13.5109105478254	56.2510317979775	37.3948410790268
Interval_616	chr1	17381014	17381851	+	838	31.2195411663354	-2.14635706664956	0.454512448815848	-4.72232844719989	2.33159739993267e-06	6.07798169233228e-05	51	120	12	17	57.9579272083658	73.6958757154111	16.4637166237983	13.8198325726838
Interval_620	chr1	17431548	17432447	+	900	81.1949659092323	-0.925733585744244	0.275813350966714	-3.35637699371545	0.000789708410624712	0.00717927869889373	110	201	47	81	125.007293978828	123.440591823314	64.4828901098766	65.8474375521994
Interval_632	chr1	17585524	17586838	+	1315	74.705970058881	-1.00811885580354	0.300238186897814	-3.35773029480308	0.000785852500831528	0.00715186299440697	93	217	39	80	105.687984909373	133.266708585368	53.5070790273444	65.0345062243945
Interval_656	chr1	19239775	19241837	+	2063	72.1139420538503	-0.965727435626447	0.275773837985988	-3.50188198662817	0.000461984200222544	0.00468398903632675	82	180	41	61	93.1872555114901	110.543813573117	56.2510317979775	49.5888109961008
Interval_670	chr1	19448485	19449654	+	1170	139.000522942236	0.929753931686884	0.265264526574345	3.50500665767047	0.000456595865044831	0.00463967426367333	62	160	108	217	70.4586566062486	98.2611676205481	148.173449614185	176.40609813367
Interval_671	chr1	19450790	19451327	+	538	39.4714304033095	2.56964822373344	0.412631837151061	6.22745991069205	4.74057987746881e-10	3.90640916529493e-08	13	17	53	89	14.773589288407	10.4402490596832	72.7147484217758	72.3508881746389
Interval_677	chr1	19505113	19506407	+	1295	122.871224823805	-1.23645498676099	0.253657001509607	-4.87451550480526	1.09075818914497e-06	3.18927280427091e-05	122	340	46	103	138.644453321973	208.804981193665	63.1109137245601	83.7319267639079
Interval_688	chr1	20058301	20060192	+	1892	98.1218316833193	-0.981683009796727	0.27708076476603	-3.54294896878054	0.000395679261822733	0.00414168852631539	117	295	59	97	132.962303595663	181.169027800386	80.9466067336749	78.8543387970783
Interval_698	chr1	20603096	20604957	+	1862	319.825454365624	0.748502994821864	0.211106033374603	3.54562578272532	0.00039168200577363	0.00410875625535083	111	310	182	350	126.14372392409	190.381012264812	249.699702127607	284.525964731726
Interval_710	chr1	20964118	20965428	+	1311	54.6141085401822	-2.04530026302165	0.354768826466569	-5.76516342597643	8.15787516677418e-09	4.75532277299591e-07	82	228	20	36	93.1872555114901	140.022163859281	27.4395277063305	29.2655278009775
Interval_711	chr1	20998405	20999450	+	1046	33.5166722899744	-1.76058368024753	0.421767885907186	-4.17429524407878	2.98909912780512e-05	0.00051270077704384	44	94	13	18	50.0029175915313	57.728435977072	17.8356930091148	14.6327639004888
Interval_726	chr1	21290130	21290829	+	700	60.2230462487426	1.23373175997187	0.311591008056551	3.95945880359922	7.5119800692151e-05	0.00108854868840506	41	67	64	142	46.593627755745	41.1468639411045	87.8064886602575	115.4362485483
Interval_727	chr1	21294098	21295266	+	1169	289.147984218506	1.00357455854386	0.234650987460813	4.27688188915659	1.89529293039632e-05	0.000349953367760062	139	327	260	454	157.963762391428	200.821261324495	356.713860182296	369.070822823439
Interval_729	chr1	21323930	21325862	+	1933	359.650604131488	2.24038147426395	0.184472238049438	12.1448164664405	6.11195864092141e-34	2.95078172644108e-30	123	265	524	887	139.780883267235	162.745058871533	718.915625905859	721.070087762974
Interval_736	chr1	21584621	21585429	+	809	44.5294764821284	1.22173840534267	0.336056744407991	3.63551223319421	0.00027742882750349	0.00311401717567306	23	42	36	86	26.1378887410277	25.7935565003939	49.3911498713949	69.9120941912241
Interval_737	chr1	21586678	21587404	+	727	87.8566975920552	1.87058683524646	0.315198490785852	5.93463131940359	2.94506531156787e-09	1.95169660897664e-07	29	45	72	146	32.9564684126002	27.6359533932792	98.7822997427897	118.68797385952
Interval_738	chr1	21607587	21608452	+	866	101.366357700221	0.979916346104854	0.26875632604394	3.64611453255483	0.000266235350698982	0.00301393105838183	36	109	68	150	40.9114780294347	66.9404204414984	93.2943942015236	121.93969917074
Interval_789	chr1	22976009	22977130	+	1122	90.1183123280376	0.867021671432183	0.260469055418474	3.32869357566953	0.000872543459388287	0.00775369552683351	48	100	84	123	54.5486373725796	61.4132297628426	115.246016366588	99.9905533200065
Interval_790	chr1	23010512	23011386	+	875	57.1196988665472	1.91274389406336	0.348867788261333	5.4827185496144	4.18839083585631e-08	1.95985170730941e-06	14	44	54	115	15.910019233669	27.0218210956507	74.0867248070923	93.4871026975671
Interval_805	chr1	23402079	23404171	+	2093	115.014001867578	-1.01050330830169	0.270130437605638	-3.74079765782232	0.000183437158689224	0.00223374204187824	124	262	53	95	140.917313212497	160.902661978648	72.7147484217758	77.2284761414685
Interval_806	chr1	23421855	23423253	+	1399	84.8218718701765	-0.992738349989251	0.30301228712289	-3.27623133508983	0.00105202351471319	0.00895982731883311	82	272	37	97	93.1872555114901	167.043984954932	50.7631262567114	78.8543387970783
Interval_822	chr1	23720406	23721242	+	837	23.4061536124903	1.96107431898143	0.590434506855125	3.32140871885495	0.000895642737829751	0.00790334179815492	4	9	9	32	4.5457197810483	5.52719067865583	12.3477874678487	26.0138024897578
Interval_837	chr1	23951339	23952214	+	876	48.0790339504726	1.63119047656229	0.382651495117853	4.26286189228113	2.01825266155291e-05	0.000369086606382117	15	23	26	70	17.0464491789311	14.1250428454538	35.6713860182296	56.9051929463452
Interval_844	chr1	24149877	24150904	+	1028	124.270690677616	0.791836925729053	0.237354854332238	3.33608902989057	0.000849659491497319	0.00760136833498485	83	119	96	186	94.3236854567522	73.0817434177827	131.709732990386	151.205226971717
Interval_874	chr1	24785492	24786980	+	1489	40.3736467537907	1.38408479576413	0.420460507978691	3.29183067018097	0.000995375235516115	0.00859217785861902	25	30	27	95	28.4107486315519	18.4239689288528	37.0433624035462	77.2284761414685
Interval_880	chr1	24871935	24873161	+	1227	53.6695510952814	-1.17830217318247	0.323628651096412	-3.64090808768178	0.000271678118475673	0.00306329302043857	72	145	36	36	81.8229560588694	89.0491831561217	49.3911498713949	29.2655278009775
Interval_888	chr1	25022155	25023264	+	1110	239.23105976002	-0.695274037080433	0.210449490066849	-3.30375729045284	0.000953983849723624	0.00832329865868148	311	543	155	258	353.429712976505	333.473837612235	212.656339724061	209.736282573672
Interval_898	chr1	25237068	25237580	+	513	58.2208751293537	-1.18149649681274	0.302410084495061	-3.90693484572614	9.34743455829528e-05	0.00129841723322372	76	191	30	60	86.3686758399176	117.299268847029	41.1592915594957	48.7758796682959
Interval_917	chr1	25549254	25550713	+	1460	192.62055083454	-0.840015109768825	0.233462953966662	-3.5980659693391	0.000320592311869783	0.00349154636470283	212	617	114	232	240.92314839556	378.919627636739	156.405307926084	188.600068050744
Interval_922	chr1	25704242	25704854	+	613	27.3564991548473	-1.46882637957949	0.442719592242444	-3.31773521054185	0.000907504710325889	0.00798911740805396	34	75	12	18	38.6386181389105	46.0599223221319	16.4637166237983	14.6327639004888
Interval_935	chr1	25922549	25924652	+	2104	72.6819159980308	-1.10623714927246	0.30069076454165	-3.67898612037096	0.000234163009932322	0.0027229661203153	78	199	36	61	88.6415357304418	122.212327228057	49.3911498713949	49.5888109961008
Interval_936	chr1	25931279	25932265	+	987	59.1675907991498	-1.78824091710445	0.311322275937316	-5.74401851496327	9.2455672050161e-09	5.29532925878919e-07	92	214	20	49	104.551554964111	131.424311692483	27.4395277063305	39.8336350624416
Interval_954	chr1	26288570	26290843	+	2274	557.741848401459	-1.05779937323524	0.157001257222652	-6.73752167305969	1.61110915989861e-11	2.00045647790497e-09	772	1701	315	603	877.323917742321	1044.63903826595	432.172561374705	490.197590666374
Interval_955	chr1	26302597	26303419	+	823	45.4150387873738	1.29654975473284	0.36061336291654	3.59540130251055	0.000323891907967148	0.00351840847494187	31	43	49	100	35.2293283031243	26.4076887980223	67.2268428805097	81.2931327804931
Interval_965	chr1	26470418	26473318	+	2901	414.008999619064	-0.608513350911728	0.187089253813657	-3.25252968039423	0.00114382649354499	0.0095804077590786	392	900	250	387	445.480538542733	552.719067865583	342.994096329131	314.604423860508
Interval_970	chr1	26541566	26543214	+	1649	918.436855409032	-0.592208061390295	0.153241727662995	-3.86453527000597	0.000111300907258495	0.00149900076506953	900	1962	530	924	1022.78695073587	1204.92756794697	727.147484217758	751.148546891756
Interval_972	chr1	26573907	26575264	+	1358	134.90948198973	1.49577500534463	0.266016900786482	5.62285704751221	1.87824825107358e-08	9.90715597420394e-07	42	109	109	220	47.7300577010071	66.9404204414984	149.545425999501	178.844892117085
Interval_973	chr1	26580282	26584405	+	4124	556.186324691486	1.34950558793157	0.192053904242199	7.02670218164224	2.11472070746725e-12	3.41660605009187e-10	252	659	588	1168	286.380346206043	404.713184137133	806.722114566116	949.50379087616
Interval_974	chr1	26606777	26607857	+	1081	34.4625337547364	1.33464041570188	0.401073153988445	3.32767327463741	0.000875745087998322	0.00777877731086302	15	34	41	53	17.0464491789311	20.8804981193665	56.2510317979775	43.0853603736614
Interval_978	chr1	26647718	26648769	+	1052	64.9928241113313	-1.03601596702308	0.293528579761965	-3.52952331886466	0.000416309014692603	0.00431198208882896	72	160	27	62	81.8229560588694	98.2611676205481	37.0433624035462	50.4017423239057
Interval_987	chr1	26820465	26821470	+	1006	53.7233917976865	-1.05152421915526	0.305856260341218	-3.43796859996315	0.000586095657564077	0.0056552098517416	63	163	33	48	71.5950865515107	100.103564513433	45.2752207154453	39.0207037346367
Interval_989	chr1	26828287	26829530	+	1244	122.274875064521	-0.973672936157621	0.264816599236485	-3.67678211624536	0.000236194615562187	0.00273882973688202	152	416	77	138	172.737351679835	255.479035813425	105.642181669372	112.184523237081
Interval_995	chr1	26938031	26938673	+	643	37.6633735933603	-1.529338035463	0.396913211630007	-3.85307918872857	0.000116641645929122	0.00155839922643443	41	89	9	27	46.593627755745	54.6577744889299	12.3477874678487	21.9491458507331
Interval_1002	chr1	27000808	27002851	+	2044	298.856765443383	-1.0799784238565	0.209661008974685	-5.15106947704758	2.59005209306253e-07	9.42269217579851e-06	346	834	149	275	393.204761060678	512.186336222107	204.424481412162	223.556115146356
Interval_1006	chr1	27087513	27088419	+	907	53.9427260882412	2.90600389358123	0.437678181022643	6.63959050184157	3.1455581757318e-11	3.58070099466036e-09	10	13	38	105	11.3642994526207	7.98371986916953	52.1351026420279	85.3577894195178
Interval_1021	chr1	27299806	27301074	+	1269	205.001544672767	-0.895054828215411	0.225298350197002	-3.97275358400436	7.10465362947302e-05	0.00104014866568921	231	493	106	195	262.515317355539	302.767222730814	145.429496843552	158.521608921962
Interval_1043	chr1	27606563	27609869	+	3307	190.31736582906	0.804807349328386	0.201350473604224	3.99704721286289	6.41375127134268e-05	0.00095814019265413	105	224	145	307	119.325144252518	137.565634668767	198.936575870896	249.569917636114
Interval_1064	chr1	27884342	27886232	+	1891	395.694892762794	-0.839199384621404	0.213272328227689	-3.93487233714388	8.32409302176062e-05	0.00118225708996886	356	806	184	312	404.569060513298	494.990631888511	252.44365489824	253.634574275139
Interval_1073	chr1	27992371	27994779	+	2409	72.6645595411816	-0.939650330132081	0.283248886999674	-3.31740166778894	0.000908588918114156	0.00799523178570829	95	215	44	80	107.960844799897	132.038443990112	60.3669609539271	65.0345062243945
Interval_1109	chr1	28589650	28590661	+	1012	204.515718944656	-1.01113197223861	0.211928762441754	-4.77109364764261	1.8322832107644e-06	4.94680303421966e-05	223	584	95	212	253.423877793443	358.653261815001	130.33775660507	172.341441494645
Interval_1114	chr1	28714545	28715473	+	929	56.7034256822453	-1.26137386830918	0.30657199898843	-4.11444578262604	3.88110763634095e-05	0.000636566802847816	73	191	27	57	82.9593860041314	117.299268847029	37.0433624035462	46.3370856848811
Interval_1123	chr1	28926600	28928228	+	1629	58.7440569568931	-1.02837454721946	0.302697992415827	-3.39736163762442	0.000680389855782429	0.00636811492472805	63	152	30	50	71.5950865515107	93.3481092395207	41.1592915594957	40.6465663902466
Interval_1125	chr1	28972345	28973249	+	905	37.6083510231339	1.88574682956555	0.429606515454397	4.3894744649554	1.13624918932929e-05	0.000229469773535955	12	16	26	58	13.6371593431449	9.82611676205481	35.6713860182296	47.150017012686
Interval_1138	chr1	29984551	29985740	+	1190	158.167466948943	-1.12725787682506	0.243124680246794	-4.63654235218237	3.54285629700935e-06	8.63863302794848e-05	183	399	78	125	207.96667998296	245.038786753742	107.014158054689	101.616415975616
Interval_1139	chr1	30058908	30059395	+	488	25.0326172360288	1.89550355500191	0.562642884160697	3.36892833511876	0.000754610462991908	0.00691998873068133	4	10	19	21	4.5457197810483	6.14132297628426	26.067551321014	17.0715578839036
Interval_1149	chr1	30740792	30741931	+	1140	66.7045734082888	1.27904941282503	0.308927114917904	4.1402950762834	3.46859351489492e-05	0.000580745296086261	38	64	70	126	43.1843379199588	39.3044670482192	96.0383469721567	102.429347303421
Interval_1161	chr1	30830187	30831048	+	862	54.0392009824367	-1.34581810792021	0.350763837447691	-3.83682114357331	0.000124637176512254	0.00164276081982765	64	172	24	46	72.7315164967728	105.630755192089	32.9274332475966	37.3948410790268
Interval_1162	chr1	30840841	30841486	+	646	50.0477602288453	-1.46377274223646	0.34858860682146	-4.1991410895026	2.67929345108368e-05	0.000468072223721248	89	214	21	67	101.142265128325	131.424311692483	28.811504091647	54.4663989629304
