Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	C0_R1.raw	C0_R2.raw	C1_R1.raw	C1_R2.raw	C0_R1.pseudo	C0_R2.pseudo	C1_R1.pseudo	C1_R2.pseudo
Interval_219	chr1	8120785	8122893	+	2109	66.5571611594176	1.47117055755297	0.286554385089082	5.13400120223471	2.83646281758565e-07	1.01441039470648e-05	37	65	82	140	42.0479079746967	39.9185993458477	112.502063595955	113.81038589269
Interval_222	chr1	8137803	8138322	+	520	24.786134366517	1.30354915637218	0.459437423390498	2.83727247717962	0.00455007631854469	0.0277735359042271	15	16	21	42	17.0464491789311	9.82611676205481	28.811504091647	34.1431157678071
Interval_235	chr1	8427050	8428299	+	1250	54.9743253054506	-1.01825012647322	0.324533074579603	-3.13758506060515	0.00170345839246266	0.0130871144905907	60	114	25	42	68.1857967157245	70.0110819296405	34.2994096329131	34.1431157678071
Interval_242	chr1	8525355	8526548	+	1194	171.684655733308	-0.819674485429364	0.235424502032397	-3.48168724305751	0.000498265286316769	0.00496414482995417	167	422	96	154	189.783800858766	259.163829599196	131.709732990386	125.191424481959
Interval_243	chr1	8540418	8541413	+	996	45.9916990545872	1.09190964002561	0.369521221765783	2.9549308015595	0.00312739187679508	0.0209041385457854	13	39	25	61	14.773589288407	23.9511596075086	34.2994096329131	49.5888109961008
Interval_257	chr1	8871095	8872236	+	1142	89.9497346859768	0.798627281413722	0.26440492218694	3.02047055254545	0.00252382248548481	0.0176725711691562	32	98	60	110	36.3657582483864	60.1849651675857	82.3185831189915	89.4224460585424
Interval_275	chr1	9142360	9143910	+	1551	98.1996698234392	-0.853459839405238	0.319107921404188	-2.6745178736075	0.00748367869116347	0.0404089108485889	94	225	37	103	106.824414854635	138.179766966396	50.7631262567114	83.7319267639079
Interval_279	chr1	9195813	9197016	+	1204	147.162120678308	0.721488125933914	0.226740157139283	3.18200417180939	0.00146259711696279	0.011624014309829	76	145	101	185	86.3686758399176	89.0491831561217	138.569614916969	150.392295643912
Interval_280	chr1	9201291	9202101	+	811	26.7253098823903	1.16784363222328	0.440325161234822	2.6522300677714	0.00799620359074305	0.0424859463654201	18	26	31	47	20.4557390147173	15.9674397383391	42.5312679448122	38.2077724068318
Interval_282	chr1	9228563	9229516	+	954	51.6373832478456	1.90137716435266	0.338361537365034	5.61936554361202	1.91659966493685e-08	1.00899936433629e-06	20	38	60	111	22.7285989052415	23.3370273098802	82.3185831189915	90.2353773863474
Interval_290	chr1	9289161	9290843	+	1683	345.618835054181	0.562228171427591	0.189369735634071	2.96894416388696	0.00298824889829037	0.020142702043223	233	402	284	450	264.788177246063	246.881183646627	389.641293429893	365.819097512219
Interval_291	chr1	9292046	9292785	+	740	65.9063790019504	1.51129360976731	0.330342486201273	4.57492957429188	4.7638020547378e-06	0.000110603759502277	27	78	93	130	30.683608522076	47.9023192150172	127.593803834437	105.681072614641
Interval_292	chr1	9296734	9297389	+	656	46.4919213461223	-1.75045500393309	0.609030904176225	-2.87416449958439	0.00405097909383981	0.0254773990917861	57	200	18	38	64.7765068799382	122.826459525685	24.6955749356974	30.8913904565874
Interval_294	chr1	9302317	9303296	+	980	27.542952465731	1.62784756498019	0.408399571655461	3.98591888424773	6.72194749825074e-05	0.000996382732475043	18	23	39	62	20.4557390147173	14.1250428454538	53.5070790273444	50.4017423239057
Interval_296	chr1	9321306	9321979	+	674	45.7083878350905	0.895780020903624	0.318289341561842	2.81435757951567	0.00488748291172294	0.0292820842759872	35	67	45	107	39.7750480841726	41.1468639411045	61.7389373392436	86.9836520751276
Interval_297	chr1	9332588	9333299	+	712	23.8771521692308	1.23344748983265	0.429725937963072	2.87031193806748	0.00410067042393188	0.0257052183895047	17	33	40	50	19.3193090694553	20.266365821738	54.879055412661	40.6465663902466
Interval_298	chr1	9339866	9341635	+	1770	78.7685602649977	0.886380477795064	0.268486323898462	3.30139898719863	0.000962039690905657	0.00836956175444042	54	126	89	167	61.367217044152	77.3806695011816	122.105898293171	135.759531743424
Interval_299	chr1	9349480	9350723	+	1244	43.8256053720354	2.37077075079535	0.349414049461929	6.7849897691468	1.16094738116117e-11	1.52403240107482e-09	24	23	88	105	27.2743186862898	14.1250428454538	120.733921907854	85.3577894195178
Interval_308	chr1	9570755	9571503	+	749	47.1440726823083	-1.18991149578566	0.338619784722334	-3.51400464317635	0.000441405097167402	0.00451743931024496	41	167	18	49	46.593627755745	102.560093703947	24.6955749356974	39.8336350624416
Interval_314	chr1	9643712	9645316	+	1605	174.713824538126	-0.588630748385585	0.220082604328183	-2.67459007122539	0.0074820674638016	0.040405456768409	166	452	107	201	188.647370913504	277.587798528048	146.801473228868	163.399196888791
Interval_316	chr1	9659417	9659870	+	454	19.4175556951626	1.49290536699668	0.477716862175077	3.12508409311613	0.00177754236280837	0.0135321409781221	11	20	21	49	12.5007293978828	12.2826459525685	28.811504091647	39.8336350624416
Interval_317	chr1	9686074	9690100	+	4027	159.902580883826	0.731743661259432	0.212928891139142	3.43656352759223	0.000589144172696881	0.00567395198661392	105	196	127	271	119.325144252518	120.369930335171	174.241000935199	220.304389835136
Interval_322	chr1	9736762	9737884	+	1123	77.8794414323484	-0.77675155483445	0.277270775234789	-2.80141877259408	0.00508784477058255	0.0301988996188882	96	203	48	87	109.097274745159	124.66885641857	65.8548664951932	70.725025519029
Interval_329	chr1	9900142	9900959	+	818	125.115315527327	-0.66789530686291	0.231635836598342	-2.88338504383087	0.00393426215087951	0.0248921239416655	129	327	78	139	146.599462938808	200.821261324495	107.014158054689	112.997454564885
Interval_332	chr1	9949896	9951613	+	1718	205.015417143975	-0.570895931091737	0.211209603881361	-2.70298282180585	0.00687202978083109	0.0379348246053222	189	466	115	221	214.785259654532	286.185650694846	157.7772843114	179.65782344489
Interval_345	chr1	10251359	10254475	+	3117	190.09115987598	-0.769691805527222	0.224443867605963	-3.42932873923963	0.00060507616172421	0.00580084346423932	214	488	101	220	243.196008286084	299.696561242672	138.569614916969	178.844892117085
Interval_351	chr1	10403646	10404226	+	581	71.4284297409713	0.814713275517617	0.302537851881801	2.69293005966049	0.0070827125048662	0.0387202122243648	36	90	47	129	40.9114780294347	55.2719067865583	64.4828901098766	104.868141286836
Interval_356	chr1	10484242	10485385	+	1144	206.11368626741	-0.812496191444643	0.220885578246143	-3.67835780812834	0.000234740497934505	0.00272774906236395	254	658	117	286	288.653206096567	404.099051839504	160.521237082033	232.49835975221
Interval_359	chr1	10510653	10511452	+	800	66.7218702817692	0.810212912052806	0.287074118602301	2.82231263479114	0.00476786728925391	0.0287733779336931	31	91	52	111	35.2293283031243	55.8860390841867	71.3427720364593	90.2353773863474
Interval_376	chr1	11478792	11480213	+	1422	49.4259088301145	0.89582777774915	0.342308676149105	2.61701744702182	0.00887018073470705	0.0458560855140052	28	53	49	68	31.8200384673381	32.5490117743066	67.2268428805097	55.2793302907353
Interval_387	chr1	11735751	11737553	+	1803	392.041326401254	0.770905808295814	0.178299069151884	4.32366703854814	1.53456848283663e-05	0.000294202694838434	227	425	360	495	257.969597574491	261.006226492081	493.911498713949	402.401007263441
Interval_396	chr1	11850994	11851963	+	970	50.4351413302068	-1.3016275494447	0.35668040186667	-3.64928250229812	0.000262973783687223	0.0029848306350913	66	160	24	46	75.0043763872969	98.2611676205481	32.9274332475966	37.3948410790268
Interval_403	chr1	11985586	11986411	+	826	38.8085315992591	-0.953275835923065	0.367523329528529	-2.59378319505855	0.00949263257597671	0.0482204818989115	45	104	21	38	51.1393475367933	63.8697589533563	28.811504091647	30.8913904565874
Interval_406	chr1	12087598	12089217	+	1620	78.2429667189604	1.42709732164175	0.280028731421498	5.09625321086676	3.46441680154452e-07	1.20738235486185e-05	29	71	63	148	32.9564684126002	43.6033931316182	86.434512274941	120.31383651513
Interval_411	chr1	12150358	12151038	+	681	49.5635589865933	-1.14485776084282	0.361259742423294	-3.16907096584642	0.00152927050679552	0.0120454268305889	50	104	19	35	56.8214972631037	63.8697589533563	26.067551321014	28.4525964731726
Interval_413	chr1	12157421	12157983	+	563	57.7332426855608	1.57111202935056	0.341896813992079	4.59528128093921	4.32165894106887e-06	0.000101632044678879	20	38	46	90	22.7285989052415	23.3370273098802	63.1109137245601	73.1638195024438
Interval_415	chr1	12166875	12168965	+	2091	237.797416869095	0.661846518840252	0.190156373289786	3.48053818754547	0.000500407483408464	0.00498246315580083	168	368	231	425	190.920230804028	226.000685527261	316.926545008117	345.495814317096
Interval_417	chr1	12184012	12185814	+	1803	251.344479234623	-0.631480966613751	0.210631106044795	-2.99804230472707	0.00271719952552134	0.0186870650123713	206	514	131	220	234.104568723987	315.664000981011	179.728906476465	178.844892117085
Interval_424	chr1	12344242	12345888	+	1647	110.439934261272	-1.74862319333807	0.273078214319039	-6.40337859868654	1.51975706462848e-10	1.43370737152089e-08	151	444	44	88	171.600921734573	272.674740147021	60.3669609539271	71.5379568468339
Interval_425	chr1	12376168	12377156	+	989	53.4963585345388	-1.44217532639423	0.334176129293092	-4.31561443196128	1.59159575556513e-05	0.000303153005435721	71	129	20	38	80.6865261136073	79.2230663940669	27.4395277063305	30.8913904565874
Interval_426	chr1	12381011	12381805	+	795	19.8906806674771	-1.51978011844222	0.542015494779828	-2.80394219921623	0.00504819542113221	0.0300214180852116	21	60	8	13	23.8650288505036	36.8479378577055	10.9758110825322	10.5681072614641
Interval_430	chr1	12525222	12525891	+	670	33.0803227220842	-1.63936191102024	0.404519488285253	-4.05261540789902	5.0648225296962e-05	0.000791338747957903	57	104	12	29	64.7765068799382	63.8697589533563	16.4637166237983	23.575008506343
Interval_431	chr1	12528264	12529524	+	1261	41.107518418002	-1.14995724457298	0.345415634955729	-3.32919858917321	0.000870962782898439	0.00774384134369044	55	120	21	40	62.5036469894141	73.6958757154111	28.811504091647	32.5172531121973
Interval_434	chr1	12595227	12596813	+	1587	213.614888253267	-0.95931775083359	0.223051364685372	-4.30088267869048	1.70119114951259e-05	0.000320237528452056	286	672	134	241	325.018964344953	412.696904006302	183.844835632414	195.916450000988
Interval_437	chr1	12615233	12616709	+	1477	199.996619012488	-0.706373117205315	0.19102003189351	-3.6979007395366	0.000217389858718769	0.00256314541940586	201	450	104	205	228.422418997677	276.359533932792	142.685544072919	166.650922200011
Interval_443	chr1	13604862	13606042	+	1181	81.7428668115875	2.79562773818267	0.33240226692683	8.41037506762268	4.0870168175349e-17	1.82303162109978e-14	11	26	66	135	12.5007293978828	15.9674397383391	90.5504414308906	109.745729253666
Interval_456	chr1	13825699	13826656	+	958	42.1644705402124	-1.52214801483777	0.355014918346475	-4.28756070851151	1.80645895842146e-05	0.000335912286022701	58	127	20	29	65.9129368252003	77.9948017988101	27.4395277063305	23.575008506343
Interval_457	chr1	14120622	14121335	+	714	21.2535627074503	1.4160057892179	0.529936934798364	2.67202698327996	0.00753945855743697	0.0406333195851031	9	11	23	19	10.2278695073587	6.75545527391268	31.5554568622801	15.4456952282937
Interval_458	chr1	14334403	14335079	+	677	42.0766760880931	-1.32946798195941	0.364194417204183	-3.65043482040541	0.000261796739766887	0.00297352693324488	52	111	22	27	59.0943571536279	68.1686850367552	30.1834804769635	21.9491458507331
Interval_459	chr1	14516463	14518613	+	2151	36.8827602791838	1.11680153126828	0.421189686673192	2.65154054480642	0.00801254922643247	0.0425397480568095	13	21	22	36	14.773589288407	12.8967782501969	30.1834804769635	29.2655278009775
Interval_469	chr1	14825940	14826718	+	779	32.6339115842955	1.78251306730303	0.423809693192288	4.20592802839524	2.60012976029004e-05	0.000456868015298747	7	29	25	70	7.95500961683452	17.8098366312243	34.2994096329131	56.9051929463452
Interval_470	chr1	14873425	14874292	+	868	74.4708673804002	-0.925692386419319	0.274096619264684	-3.37724846407323	0.00073214882361938	0.00675324595973668	92	305	49	104	104.551554964111	187.31035077667	67.2268428805097	84.5448580917129
Interval_474	chr1	14968647	14970731	+	2085	51.0148192458904	0.968444565999883	0.320033703393422	3.02607055360466	0.00247754484437185	0.0174228442770093	36	56	48	97	40.9114780294347	34.3914086671918	65.8548664951932	78.8543387970783
Interval_485	chr1	15152164	15154842	+	2679	216.141227907975	0.608955288380936	0.218201090562794	2.79079855563641	0.00525781844734045	0.0309962786415041	122	289	181	293	138.644453321973	177.484234014615	248.327725742291	238.188879046845
Interval_487	chr1	15177303	15179598	+	2296	162.323070566889	0.919600610690241	0.232623623337601	3.95316949111247	7.71227665706477e-05	0.00111224282964669	78	118	114	179	88.6415357304418	72.4676111201542	156.405307926084	145.514707677083
Interval_492	chr1	15231421	15232360	+	940	88.3450977392154	0.837289467820981	0.298920585706199	2.80104317955515	0.0050937702844437	0.0302223742012168	38	83	47	126	43.1843379199588	50.9729807031593	64.4828901098766	102.429347303421
Interval_495	chr1	15258328	15259290	+	963	102.275348152529	-0.941755908545897	0.245042435843666	-3.84323599013979	0.000121422608837347	0.00161021799930787	119	239	57	86	135.235163486187	146.777619133194	78.2026539630419	69.9120941912241
Interval_498	chr1	15283625	15284029	+	405	20.9922406926425	2.35155140168494	0.556970346380793	4.22204057534728	2.42100513229567e-05	0.000429717939506997	5	12	31	35	5.68214972631037	7.36958757154111	42.5312679448122	28.4525964731726
Interval_499	chr1	15289660	15290955	+	1296	117.454576428745	1.13920121308334	0.250771653367722	4.54278303701599	5.55163823660201e-06	0.00012569521562231	51	95	91	161	57.9579272083658	58.3425682747004	124.849851063804	130.881943776594
Interval_500	chr1	15299304	15300201	+	898	62.6996261584336	2.25760418379787	0.327017871019118	6.9036110374099	5.06969946655733e-12	7.37749138330188e-10	19	36	67	142	21.5921689599794	22.1087627146233	91.9224178162071	115.4362485483
Interval_501	chr1	15311887	15312523	+	637	25.3480732008998	1.82551814234195	0.491740529002394	3.71236055332966	0.000205335195264753	0.00244206358732928	14	16	32	54	15.910019233669	9.82611676205481	43.9032443301288	43.8982917014663
Interval_502	chr1	15322960	15324313	+	1354	69.4753519046194	1.3915219181369	0.289819536792611	4.80133925247645	1.57607997879158e-06	4.35099859331787e-05	38	72	77	151	43.1843379199588	44.2175254292466	105.642181669372	122.752630498545
Interval_504	chr1	15337724	15338226	+	503	35.2303536757287	1.09034715721936	0.416395081547341	2.61853995289181	0.00883069500210383	0.0457297281596738	12	29	17	53	13.6371593431449	17.8098366312243	23.3235985503809	43.0853603736614
Interval_509	chr1	15409236	15410362	+	1127	186.045470050511	1.15419079239228	0.204074912199811	5.65572112686839	1.55193278278034e-08	8.38534109374023e-07	104	241	223	361	118.188714307256	148.005883728451	305.950733925585	293.46820933758
Interval_512	chr1	15421421	15421993	+	573	69.8873586935566	-1.65526267195229	0.299668488887589	-5.52364607335546	3.32035992936899e-08	1.6020883059555e-06	127	240	22	74	144.326603048283	147.391751430822	30.1834804769635	60.1569182575649
Interval_513	chr1	15429548	15431578	+	2031	131.712939320979	0.672684155380042	0.220346291478891	3.05284990668647	0.00226679286088045	0.0162882820227545	97	158	105	222	110.233704690421	97.0329030252913	144.057520458235	180.470754772695
Interval_514	chr1	15432813	15433311	+	499	53.7584190984744	1.05037522344	0.325183783581559	3.230097183418	0.00123748146517078	0.0101805679704269	19	60	37	88	21.5921689599794	36.8479378577055	50.7631262567114	71.5379568468339
Interval_525	chr1	15674268	15675139	+	872	67.0808309727623	-0.751705496901132	0.274599888989836	-2.737457395436	0.00619161394484986	0.0350462429592833	70	169	32	79	79.5500961683452	103.788358299204	43.9032443301288	64.2215748965896
Interval_540	chr1	15948706	15951134	+	2429	483.217030836094	0.727538674619421	0.17550220911176	4.14546733230077	3.39121348364177e-05	0.000570115640017237	275	617	389	754	312.51823494707	378.919627636739	533.698813888128	612.950221164918
Interval_542	chr1	15974988	15976441	+	1454	193.552713594311	0.925640801045986	0.203574156595874	4.54694651091458	5.44298241431189e-06	0.000123621317306833	105	255	171	358	119.325144252518	156.603735895249	234.607961889126	291.029415354165
Interval_546	chr1	16012482	16013608	+	1127	55.9001547527568	1.25476252603061	0.294965969304832	4.25392301690868	2.1005754357317e-05	0.000381759584393807	46	58	86	110	52.2757774820554	35.6196732624487	117.989969137221	89.4224460585424
Interval_552	chr1	16164252	16164886	+	635	83.3145165242379	1.08522936196099	0.349386653188548	3.10609850736153	0.00189573551389994	0.0142091869011711	29	71	43	127	32.9564684126002	43.6033931316182	58.9949845686105	103.242278631226
Interval_559	chr1	16293060	16294285	+	1226	86.0604986384052	-1.07921903009935	0.286112091403309	-3.77201475409881	0.000161934678172607	0.0020260101793199	92	241	39	81	104.551554964111	148.005883728451	53.5070790273444	65.8474375521994
Interval_573	chr1	16540295	16541141	+	847	42.843919653271	-1.21494688839698	0.38555309826108	-3.15117916021588	0.00162612709367693	0.0126080384753048	66	99	24	32	75.0043763872969	60.7990974652141	32.9274332475966	26.0138024897578
Interval_575	chr1	16601026	16602985	+	1960	75.3075671083764	-1.31631989990812	0.314822724473395	-4.18114639630901	2.90043037816142e-05	0.000499475289251407	78	333	31	89	88.6415357304418	204.506055110266	42.5312679448122	72.3508881746389
Interval_595	chr1	17013826	17014278	+	453	54.6033314999302	-0.788174970277602	0.300301340635509	-2.62461355853303	0.00867473601827367	0.0451397168172111	74	166	31	80	84.0958159493935	101.945961406319	42.5312679448122	65.0345062243945
Interval_606	chr1	17140319	17142161	+	1843	91.0613853213733	0.65442790423667	0.250914191902983	2.60817413026086	0.0091026636029226	0.0467399907749168	55	159	83	172	62.5036469894141	97.6470353229197	113.874039981272	139.824188382448
Interval_614	chr1	17335649	17336592	+	944	24.7412907601929	1.76287923239882	0.452434474240508	3.89642994238697	9.7621028445635e-05	0.00134567488892292	12	22	41	46	13.6371593431449	13.5109105478254	56.2510317979775	37.3948410790268
Interval_616	chr1	17381014	17381851	+	838	31.2195411663354	-2.14635706664956	0.454512448815848	-4.72232844719989	2.33159739993267e-06	6.07798169233228e-05	51	120	12	17	57.9579272083658	73.6958757154111	16.4637166237983	13.8198325726838
Interval_620	chr1	17431548	17432447	+	900	81.1949659092323	-0.925733585744244	0.275813350966714	-3.35637699371545	0.000789708410624712	0.00717927869889373	110	201	47	81	125.007293978828	123.440591823314	64.4828901098766	65.8474375521994
Interval_629	chr1	17553496	17555093	+	1598	45.5810759222859	1.12703695014524	0.397814784094584	2.83306954695097	0.00461033542637839	0.0280558070575057	23	22	27	54	26.1378887410277	13.5109105478254	37.0433624035462	43.8982917014663
Interval_632	chr1	17585524	17586838	+	1315	74.705970058881	-1.00811885580354	0.300238186897814	-3.35773029480308	0.000785852500831528	0.00715186299440697	93	217	39	80	105.687984909373	133.266708585368	53.5070790273444	65.0345062243945
Interval_636	chr1	17629644	17631459	+	1816	388.765710192412	0.61732242064281	0.235242559563749	2.62419530627289	0.0086853965054765	0.0451825589649793	173	468	271	467	196.602380530339	287.413915290103	371.805600420778	379.638930084903
Interval_641	chr1	17866358	17867063	+	706	21.8876984305451	1.50315005204558	0.572366481880708	2.6262020918948	0.00863435367676127	0.0450026000931292	10	6	20	16	11.3642994526207	3.68479378577055	27.4395277063305	13.0069012448789
Interval_642	chr1	18160276	18161210	+	935	101.836875516028	-0.742622362331786	0.285868434305159	-2.59777671549091	0.00938294850987287	0.0478083012167436	87	227	58	83	98.8694052378005	139.408031561653	79.5746303483584	67.4733002078093
Interval_656	chr1	19239775	19241837	+	2063	72.1139420538503	-0.965727435626447	0.275773837985988	-3.50188198662817	0.000461984200222544	0.00468398903632675	82	180	41	61	93.1872555114901	110.543813573117	56.2510317979775	49.5888109961008
Interval_670	chr1	19448485	19449654	+	1170	139.000522942236	0.929753931686884	0.265264526574345	3.50500665767047	0.000456595865044831	0.00463967426367333	62	160	108	217	70.4586566062486	98.2611676205481	148.173449614185	176.40609813367
Interval_671	chr1	19450790	19451327	+	538	39.4714304033095	2.56964822373344	0.412631837151061	6.22745991069205	4.74057987746881e-10	3.90640916529493e-08	13	17	53	89	14.773589288407	10.4402490596832	72.7147484217758	72.3508881746389
Interval_677	chr1	19505113	19506407	+	1295	122.871224823805	-1.23645498676099	0.253657001509607	-4.87451550480526	1.09075818914497e-06	3.18927280427091e-05	122	340	46	103	138.644453321973	208.804981193665	63.1109137245601	83.7319267639079
Interval_688	chr1	20058301	20060192	+	1892	98.1218316833193	-0.981683009796727	0.27708076476603	-3.54294896878054	0.000395679261822733	0.00414168852631539	117	295	59	97	132.962303595663	181.169027800386	80.9466067336749	78.8543387970783
Interval_690	chr1	20152177	20154457	+	2281	112.981875963147	-0.854451570161971	0.293567942171174	-2.91057519374427	0.00360764147147427	0.0233181261718207	125	325	74	109	142.053743157759	199.592996729238	101.526252513423	88.6095147307375
Interval_698	chr1	20603096	20604957	+	1862	319.825454365624	0.748502994821864	0.211106033374603	3.54562578272532	0.00039168200577363	0.00410875625535083	111	310	182	350	126.14372392409	190.381012264812	249.699702127607	284.525964731726
