geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
hsa04625	C-type lectin receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04625+602+805+5530+5603+64581+1540+868+387+29108+3586+834+6850+338339+5600+8503+3725+5580+5058+4792+30835+22800+4773	-0.3063775283145893	-1.2993742705073412	0.04672897174425714	0.3982308190820568	71	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04625.png	22	602;805;5530;5603;64581;1540;868;387;29108;3586;834;6850;338339;5600;8503;3725;5580;5058;4792;30835;22800;4773	BCL3;CALM2;CASP1;CBLB;CD209;CLEC4D;CLEC7A;CYLD;IL10;JUN;MAPK11;MAPK13;NFATC2;NFKBIA;PAK1;PIK3R3;PPP3CA;PRKCD;PYCARD;RHOA;RRAS2;SYK
hsa04612	Antigen processing and presentation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04612+925+10197+567+3308+5993+3127+3123+3303+3310+3117	-0.3706566805732418	-1.333284073610739	0.08085106348574016	0.4048893238507833	40	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04612.png	10	925;10197;567;3308;5993;3127;3123;3303;3310;3117	B2M;CD8A;HLA-DQA1;HLA-DRB1;HLA-DRB5;HSPA1A;HSPA4;HSPA6;PSME3;RFX5
hsa05014	Amyotrophic lateral sclerosis (ALS)	http://www.kegg.jp/kegg-bin/show_pathway?hsa05014+7132+2876+84134+6647+5530+10452+5603+834+1616+5600+4741	-0.38523543977672514	-1.2883671322809818	0.12999999956666666	0.40507893559018593	26	./Project_IK_4_vs_C_4_gsea_GSEA/hsa05014.png	11	7132;2876;84134;6647;5530;10452;5603;834;1616;5600;4741	CASP1;DAXX;GPX1;MAPK11;MAPK13;NEFM;PPP3CA;SOD1;TNFRSF1A;TOMM40;TOMM40L
hsa04713	Circadian entrainment	http://www.kegg.jp/kegg-bin/show_pathway?hsa04713+3763+5331+2793+115+5579+5578+5330+2791+2782	0.49453285138634084	1.5806460718734046	0.02094240834955182	0.4068351192439972	42	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04713.png	9	3763;5331;2793;115;5579;5578;5330;2791;2782	ADCY9;GNB1;GNG11;GNGT2;KCNJ6;PLCB2;PLCB3;PRKCA;PRKCB
hsa05340	Primary immunodeficiency	http://www.kegg.jp/kegg-bin/show_pathway?hsa05340+925+64421+7374+5993+5788+3561	-0.42994748107482317	-1.3218199897108174	0.13758389215575875	0.40729815138815423	19	./Project_IK_4_vs_C_4_gsea_GSEA/hsa05340.png	6	925;64421;7374;5993;5788;3561	CD8A;DCLRE1C;IL2RG;PTPRC;RFX5;UNG
hsa05332	Graft-versus-host disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa05332+3127+3123+3117+3002	-0.45847176405858786	-1.3112782501249316	0.16011235910080798	0.4098618465709648	16	./Project_IK_4_vs_C_4_gsea_GSEA/hsa05332.png	4	3127;3123;3117;3002	GZMB;HLA-DQA1;HLA-DRB1;HLA-DRB5
hsa00511	Other glycan degradation	http://www.kegg.jp/kegg-bin/show_pathway?hsa00511+2629+2517+4758	-0.4947339134388925	-1.367725406848273	0.11046511595795025	0.4212475078325263	12	./Project_IK_4_vs_C_4_gsea_GSEA/hsa00511.png	3	2629;2517;4758	FUCA1;GBA;NEU1
hsa05323	Rheumatoid arthritis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05323+535+1513+941+529+6352+245973+8600+3600+3606+8992+1435+6372+6364+3127+3725+3123+3117	-0.3577238822864789	-1.4040197708582765	0.04198473266418041	0.42770340833570686	51	./Project_IK_4_vs_C_4_gsea_GSEA/hsa05323.png	17	535;1513;941;529;6352;245973;8600;3600;3606;8992;1435;6372;6364;3127;3725;3123;3117	ATP6V0A1;ATP6V0E1;ATP6V1C2;ATP6V1E1;CCL20;CCL5;CD80;CSF1;CTSK;CXCL6;HLA-DQA1;HLA-DRB1;HLA-DRB5;IL15;IL18;JUN;TNFSF11
hsa04961	Endocrine and other factor-regulated calcium reabsorption	http://www.kegg.jp/kegg-bin/show_pathway?hsa04961+5331+115+624+5579+5578+5330+161+163+478	0.4977480993860266	1.477343349950438	0.0544412606669896	0.4297393670148101	29	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04961.png	9	5331;115;624;5579;5578;5330;161;163;478	ADCY9;AP2A2;AP2B1;ATP1A3;BDKRB2;PLCB2;PLCB3;PRKCA;PRKCB
hsa05150	Staphylococcus aureus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05150+6404+3586+718+629+3684+3127+3123+3117+2215	-0.4122021958424338	-1.3731013091203932	0.06168831148802496	0.43832599972486863	25	./Project_IK_4_vs_C_4_gsea_GSEA/hsa05150.png	9	6404;3586;718;629;3684;3127;3123;3117;2215	C3;CFB;FCGR3B;HLA-DQA1;HLA-DRB1;HLA-DRB5;IL10;ITGAM;SELPLG
hsa04657	IL-17 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04657+84818+5600+6372+6364+3725+4792+2921+6280+6279	-0.3371842031126042	-1.2658218648115873	0.1097046408873222	0.43955459711654526	45	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04657.png	9	84818;5600;6372;6364;3725;4792;2921;6280;6279	CCL20;CXCL3;CXCL6;IL17RC;JUN;MAPK11;NFKBIA;S100A8;S100A9
hsa00100	Steroid biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00100+2222+1595+8435+1591	-0.47709520040442915	-1.4103212709767718	0.09810126551233776	0.44855932067552684	16	./Project_IK_4_vs_C_4_gsea_GSEA/hsa00100.png	4	2222;1595;8435;1591	CYP24A1;CYP51A1;FDFT1;SOAT2
hsa04071	Sphingolipid signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04071+5338+5331+5881+55304+5337+624+55844+5579+5578+5330+4363+9475+81537+123099+581+5523+596+91012+5295+55012+8877+10672+5529+3845	0.41574022239271835	1.4878098523796346	0.015384615364891519	0.4503707113200535	80	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04071.png	24	5338;5331;5881;55304;5337;624;55844;5579;5578;5330;4363;9475;81537;123099;581;5523;596;91012;5295;55012;8877;10672;5529;3845	ABCC1;BAX;BCL2;BDKRB2;CERS5;DEGS2;GNA13;KRAS;PIK3R1;PLCB2;PLCB3;PLD1;PLD2;PPP2R2D;PPP2R3A;PPP2R3C;PPP2R5E;PRKCA;PRKCB;RAC3;ROCK2;SGPP1;SPHK1;SPTLC3
hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	http://www.kegg.jp/kegg-bin/show_pathway?hsa05412+1829+488+3690+83439+1495+1605+3680+1832+3675+22801+3728+3695+3655+1499+4000+3693+6546+3688	0.5046077876748026	1.478336736143634	0.04136947212358135	0.4560964256176871	27	./Project_IK_4_vs_C_4_gsea_GSEA/hsa05412.png	18	1829;488;3690;83439;1495;1605;3680;1832;3675;22801;3728;3695;3655;1499;4000;3693;6546;3688	ATP2A2;CTNNA1;CTNNB1;DAG1;DSG2;DSP;ITGA11;ITGA3;ITGA6;ITGA9;ITGB1;ITGB3;ITGB5;ITGB7;JUP;LMNA;SLC8A1;TCF7L1
hsa04940	Type I diabetes mellitus	http://www.kegg.jp/kegg-bin/show_pathway?hsa04940+3127+3123+3117+3002	-0.46618449963529673	-1.3751645241573953	0.11206896519520412	0.4665452272971498	18	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04940.png	4	3127;3123;3117;3002	GZMB;HLA-DQA1;HLA-DRB1;HLA-DRB5
hsa05414	Dilated cardiomyopathy (DCM)	http://www.kegg.jp/kegg-bin/show_pathway?hsa05414+115+153+488+3690+1605+3680+3675+22801+3695+3655+4000+3693+6546+3688	0.5265345791319026	1.490774062784098	0.046686746917640444	0.47477278787358373	23	./Project_IK_4_vs_C_4_gsea_GSEA/hsa05414.png	14	115;153;488;3690;1605;3680;3675;22801;3695;3655;4000;3693;6546;3688	ADCY9;ADRB1;ATP2A2;DAG1;ITGA11;ITGA3;ITGA6;ITGA9;ITGB1;ITGB3;ITGB5;ITGB7;LMNA;SLC8A1
hsa00532	Glycosaminoglycan biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00532+26229+113189+9469+11285+56548+64132+337876	0.571771640876938	1.456062739983222	0.06097560966314693	0.47821317039440675	15	./Project_IK_4_vs_C_4_gsea_GSEA/hsa00532.png	7	26229;113189;9469;11285;56548;64132;337876	B3GAT3;B4GALT7;CHST14;CHST3;CHST7;CHSY3;XYLT2
hsa05310	Asthma	http://www.kegg.jp/kegg-bin/show_pathway?hsa05310+3586+3127+6037+3123+3117	-0.5562468105051811	-1.4129273843937706	0.09668508260584231	0.48534537711410397	11	./Project_IK_4_vs_C_4_gsea_GSEA/hsa05310.png	5	3586;3127;6037;3123;3117	HLA-DQA1;HLA-DRB1;HLA-DRB5;IL10;RNASE3
hsa04520	Adherens junction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04520+4008+1387+5881+5797+6714+10810+83439+7454+2033+1495+998+5777+7046+8826+2260+1500+9855+5879+8976	0.4723246013071343	1.4945428709122017	0.03452855241098466	0.5001604381996574	40	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04520.png	19	4008;1387;5881;5797;6714;10810;83439;7454;2033;1495;998;5777;7046;8826;2260;1500;9855;5879;8976	CDC42;CREBBP;CTNNA1;CTNND1;EP300;FARP2;FGFR1;IQGAP1;LMO7;PTPN6;PTPRM;RAC1;RAC3;SRC;TCF7L1;TGFBR1;WAS;WASF3;WASL
hsa04911	Insulin secretion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04911+5331+3782+115+27445+5579+5578+1131+6844+5330+9699	0.4654897210746788	1.441823882291784	0.05255878277654387	0.5043475163183062	36	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04911.png	10	5331;3782;115;27445;5579;5578;1131;6844;5330;9699	ADCY9;CHRM3;KCNN3;PCLO;PLCB2;PLCB3;PRKCA;PRKCB;RIMS2;VAMP2
hsa04974	Protein digestion and absorption	http://www.kegg.jp/kegg-bin/show_pathway?hsa04974+85301+6505+5547+1277+1294+7512+1803+1306+9056+256076+1291+2006+482	-0.47466278872303214	-1.5895401063669246	0.021201413352645183	0.5141663615033025	29	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04974.png	13	85301;6505;5547;1277;1294;7512;1803;1306;9056;256076;1291;2006;482	ATP1B2;COL15A1;COL1A1;COL27A1;COL6A1;COL6A5;COL7A1;DPP4;ELN;PRCP;SLC1A1;SLC7A7;XPNPEP2
hsa04725	Cholinergic synapse	http://www.kegg.jp/kegg-bin/show_pathway?hsa04725+3763+1139+5331+2793+115+5579+5578+1131+1141+5330+2791+2782+596+5295+9132+94235+2790	0.45009083753486323	1.5141103305478791	0.01637279594915265	0.5181927879639715	58	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04725.png	17	3763;1139;5331;2793;115;5579;5578;1131;1141;5330;2791;2782;596;5295;9132;94235;2790	ADCY9;BCL2;CHRM3;CHRNA7;CHRNB2;GNB1;GNG10;GNG11;GNG8;GNGT2;KCNJ6;KCNQ4;PIK3R1;PLCB2;PLCB3;PRKCA;PRKCB
hsa00410	beta-Alanine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00410+501+217	-0.4101770949356074	-1.2137290519187596	0.18965517186880698	0.5291959711403365	15	./Project_IK_4_vs_C_4_gsea_GSEA/hsa00410.png	2	501;217	ALDH2;ALDH7A1
hsa02010	ABC transporters	http://www.kegg.jp/kegg-bin/show_pathway?hsa02010+19+22+10060	-0.43535216788595554	-1.4147617705045301	0.06687898067872936	0.5326117915123897	22	./Project_IK_4_vs_C_4_gsea_GSEA/hsa02010.png	3	19;22;10060	ABCA1;ABCB7;ABCC9
hsa00071	Fatty acid degradation	http://www.kegg.jp/kegg-bin/show_pathway?hsa00071+501+217+33	-0.37569214883697755	-1.2201775336101643	0.23333333255555555	0.5335429310080406	25	./Project_IK_4_vs_C_4_gsea_GSEA/hsa00071.png	3	501;217;33	ACADL;ALDH2;ALDH7A1
hsa04919	Thyroid hormone signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04919+4853+1387+5331+113026+652+6714+488+3690+10231+5579+5578+5330+2033+117247+5469+478+5295+3845+9611+23389+8850+2308+5336+5335+7068+1827+5291+9969+486	0.41941339837166686	1.4956627274821053	0.015757575738475665	0.5436278918420565	75	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04919.png	29	4853;1387;5331;113026;652;6714;488;3690;10231;5579;5578;5330;2033;117247;5469;478;5295;3845;9611;23389;8850;2308;5336;5335;7068;1827;5291;9969;486	ATP1A3;ATP2A2;BMP4;CREBBP;EP300;FOXO1;FXYD2;ITGB3;KAT2B;KRAS;MED1;MED13;MED13L;NCOR1;NOTCH2;PIK3CB;PIK3R1;PLCB2;PLCB3;PLCD3;PLCG1;PLCG2;PRKCA;PRKCB;RCAN1;RCAN2;SLC16A10;SRC;THRB
hsa04928	Parathyroid hormone synthesis, secretion and action	http://www.kegg.jp/kegg-bin/show_pathway?hsa04928+5744+5338+5331+115+5337+4040+9826+5579+5578+4209+5330+4205+9138+4041+596+4324+673+10672	0.4428886602273717	1.5205083462656104	0.01765447664860722	0.547258088570925	62	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04928.png	18	5744;5338;5331;115;5337;4040;9826;5579;5578;4209;5330;4205;9138;4041;596;4324;673;10672	ADCY9;ARHGEF1;ARHGEF11;BCL2;BRAF;GNA13;LRP5;LRP6;MEF2A;MEF2D;MMP15;PLCB2;PLCB3;PLD1;PLD2;PRKCA;PRKCB;PTHLH
hsa04330	Notch signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04330+4853+1387+54567+151636+51107+2033+1488+1855+8850+22938+1856+5664	0.4745486421775634	1.4020882336314466	0.056338028089664746	0.6112017499062227	29	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04330.png	12	4853;1387;54567;151636;51107;2033;1488;1855;8850;22938;1856;5664	APH1A;CREBBP;CTBP2;DLL4;DTX3L;DVL1;DVL2;EP300;KAT2B;NOTCH2;PSEN2;SNW1
hsa04924	Renin secretion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04924+5136+5331+153+5330	0.48769605395986027	1.4037421175208806	0.06639004140195015	0.6375648343569742	25	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04924.png	4	5136;5331;153;5330	ADRB1;PDE1A;PLCB2;PLCB3
hsa04020	Calcium signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04020+5136+1139+5331+115+113026+153+624+488+5579+5578+1131+5330+5025+2769+5026+489+3356+1910+8877	0.3670564789217643	1.2996666938357213	0.09505703410005446	0.7363308348661584	82	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04020.png	19	5136;1139;5331;115;113026;153;624;488;5579;5578;1131;5330;5025;2769;5026;489;3356;1910;8877	ADCY9;ADRB1;ATP2A2;ATP2A3;BDKRB2;CHRM3;CHRNA7;EDNRB;GNA15;HTR2A;P2RX4;P2RX5;PDE1A;PLCB2;PLCB3;PLCD3;PRKCA;PRKCB;SPHK1
