## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[C4_R1.sorted.bam] OUTPUT=C4_R1.mLb.mkD.sorted.bam METRICS_FILE=C4_R1.mLb.mkD.MarkDuplicates.metrics.txt REMOVE_DUPLICATES=false ASSUME_SORTED=true TMP_DIR=[tmp] VALIDATION_STRINGENCY=LENIENT    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Feb 24 20:26:22 UTC 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
C4_R1_T1	73858	23289806	0	1096580	26524	5897210	323599	0.253378	39303376
C4_R1_T2	38066	20067712	0	940032	14554	4202071	223015	0.209558	42622294

## HISTOGRAM	java.lang.Double
set_size	all_sets	optical_sets	non_optical_sets
158.0	1	0	1
159.0	3	0	5
160.0	4	0	5
161.0	1	0	3
162.0	4	0	5
163.0	7	0	10
164.0	6	0	3
165.0	4	0	1
166.0	4	0	1
167.0	1	0	4
168.0	3	0	4
169.0	7	0	6
170.0	2	0	3
171.0	2	0	0
172.0	1	0	2
173.0	3	0	4
174.0	2	0	4
175.0	5	0	2
176.0	3	0	2
177.0	3	0	1
178.0	2	0	3
179.0	0	0	2
180.0	2	0	1
181.0	2	0	1
182.0	1	0	5
183.0	3	0	2
184.0	3	0	1
185.0	2	0	1
186.0	0	0	1
187.0	2	0	0
188.0	2	0	2
189.0	0	0	2
190.0	1	0	2
191.0	3	0	3
192.0	3	0	2
193.0	3	0	2
194.0	2	0	1
195.0	1	0	0
196.0	1	0	2
197.0	1	0	3
198.0	3	0	2
199.0	1	0	4
200.0	5	0	2
201.0	1	0	3
202.0	3	0	5
203.0	6	0	2
204.0	1	0	1
206.0	2	0	1
207.0	1	0	1
208.0	2	0	1
211.0	0	0	3
212.0	3	0	2
213.0	2	0	0
214.0	1	0	2
216.0	1	0	1
217.0	0	0	2
218.0	0	0	2
219.0	3	0	1
220.0	2	0	1
221.0	1	0	1
222.0	2	0	1
223.0	1	0	0
224.0	0	0	2
225.0	1	0	0
226.0	1	0	0
227.0	1	0	3
228.0	0	0	3
229.0	3	0	0
230.0	2	0	1
231.0	0	0	2
232.0	2	0	1
233.0	1	0	0
235.0	1	0	0
236.0	0	0	1
237.0	0	0	1
238.0	1	0	0
239.0	0	0	1
240.0	1	0	1
241.0	1	0	1
242.0	0	0	2
243.0	4	0	0
244.0	0	0	1
245.0	0	0	1
246.0	1	0	0
247.0	1	0	2
248.0	1	0	0
249.0	0	0	1
250.0	1	0	0
251.0	0	0	1
253.0	2	0	0
257.0	1	0	1
260.0	0	0	1
262.0	0	0	1
263.0	1	0	1
264.0	0	0	1
265.0	2	0	1
266.0	2	0	1
267.0	1	0	0
268.0	1	0	2
270.0	1	0	0
271.0	0	0	1
272.0	1	0	0
273.0	0	0	1
274.0	0	0	1
276.0	1	0	0
277.0	1	0	0
278.0	1	0	1
281.0	0	0	1
283.0	1	0	0
284.0	1	0	1
289.0	0	0	1
291.0	1	0	0
293.0	0	0	1
296.0	2	0	2
298.0	1	0	0
303.0	1	0	1
323.0	0	0	1
324.0	1	0	0
327.0	0	0	1
330.0	1	0	0
347.0	0	0	3
349.0	1	0	0
350.0	1	0	0
351.0	1	0	0
366.0	0	0	1
370.0	1	0	0
417.0	0	0	1
419.0	1	0	0
425.0	0	0	1
428.0	1	0	0
429.0	0	0	1
433.0	1	0	0
450.0	1	0	1
473.0	1	0	1
476.0	0	0	1
478.0	1	0	0
483.0	0	0	1
484.0	1	0	0
513.0	1	0	1
515.0	0	0	1
520.0	1	0	0
526.0	1	0	1
541.0	1	0	1
561.0	0	0	1
562.0	1	0	0
564.0	0	0	1
565.0	1	0	0
599.0	1	0	1
601.0	0	0	1
602.0	1	0	0
670.0	0	0	1
671.0	1	0	0
683.0	1	0	1
959.0	1	0	1
1069.0	0	0	1
1071.0	1	0	0
1571.0	0	0	1
1573.0	1	0	0
1652.0	0	0	1
1653.0	1	0	0
1976.0	0	0	1
1979.0	1	0	0
2025.0	0	0	1
2027.0	1	0	0
2465.0	0	0	1
2474.0	1	0	0
3625.0	0	0	1
3631.0	1	0	0
4257.0	0	0	1
4271.0	1	0	0
4716.0	0	0	1
4726.0	1	0	0
8429.0	0	0	1
8471.0	1	0	0

