## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[IK0_R2.sorted.bam] OUTPUT=IK0_R2.mLb.mkD.sorted.bam METRICS_FILE=IK0_R2.mLb.mkD.MarkDuplicates.metrics.txt REMOVE_DUPLICATES=false ASSUME_SORTED=true TMP_DIR=[tmp] VALIDATION_STRINGENCY=LENIENT    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Feb 24 20:35:13 UTC 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IK0_R2_T1	95307	36372738	0	2137413	50348	9941131	502175	0.273646	55587971
IK0_R2_T2	106503	35363335	0	1752359	52917	10682246	484368	0.302364	47343572

## HISTOGRAM	java.lang.Double
set_size	all_sets	optical_sets	non_optical_sets
186.0	11	0	9
187.0	7	0	4
188.0	6	0	7
189.0	9	0	12
190.0	12	0	13
191.0	9	0	6
192.0	12	0	8
193.0	4	0	5
194.0	9	0	8
195.0	6	0	11
196.0	6	0	5
197.0	9	0	6
198.0	6	0	7
199.0	8	0	6
200.0	3	0	4
201.0	5	0	6
202.0	6	0	3
203.0	5	0	6
204.0	5	0	4
205.0	4	0	7
206.0	4	0	4
207.0	3	0	11
208.0	8	0	4
209.0	11	0	7
210.0	8	0	3
211.0	4	0	5
212.0	4	0	8
213.0	6	0	6
214.0	3	0	5
215.0	6	0	2
216.0	4	0	5
217.0	5	0	6
218.0	8	0	7
219.0	4	0	2
220.0	3	0	2
221.0	1	0	2
222.0	4	0	3
223.0	4	0	2
224.0	5	0	1
225.0	0	0	2
226.0	3	0	4
227.0	2	0	6
228.0	2	0	3
229.0	6	0	3
230.0	3	0	1
231.0	1	0	3
232.0	4	0	1
233.0	1	0	1
234.0	2	0	5
235.0	4	0	2
236.0	2	0	2
237.0	1	0	1
238.0	5	0	1
239.0	0	0	1
241.0	0	0	2
242.0	2	0	6
243.0	4	0	3
244.0	3	0	2
245.0	1	0	4
246.0	3	0	0
247.0	3	0	3
248.0	2	0	3
249.0	2	0	1
250.0	1	0	3
251.0	2	0	2
252.0	4	0	2
253.0	3	0	7
254.0	2	0	0
255.0	3	0	2
256.0	3	0	2
257.0	3	0	2
259.0	2	0	1
260.0	0	0	2
261.0	3	0	0
262.0	1	0	0
263.0	1	0	0
264.0	0	0	3
265.0	1	0	1
266.0	1	0	2
268.0	2	0	3
269.0	3	0	0
270.0	0	0	1
271.0	3	0	4
272.0	2	0	4
273.0	0	0	1
274.0	3	0	1
275.0	3	0	2
276.0	2	0	1
277.0	1	0	0
278.0	2	0	1
279.0	1	0	1
280.0	1	0	5
281.0	0	0	1
283.0	3	0	3
285.0	4	0	1
286.0	2	0	3
288.0	0	0	1
289.0	3	0	0
291.0	1	0	1
292.0	1	0	2
293.0	1	0	2
294.0	1	0	2
295.0	4	0	0
296.0	1	0	0
297.0	0	0	1
298.0	1	0	1
299.0	0	0	1
300.0	1	0	0
301.0	0	0	1
302.0	0	0	1
303.0	1	0	1
304.0	1	0	0
306.0	1	0	4
307.0	2	0	3
308.0	0	0	2
309.0	1	0	1
310.0	5	0	1
311.0	1	0	0
312.0	1	0	1
313.0	2	0	0
314.0	0	0	1
315.0	1	0	0
316.0	1	0	0
317.0	0	0	2
318.0	0	0	1
319.0	1	0	0
320.0	1	0	0
321.0	1	0	0
325.0	0	0	1
328.0	1	0	1
329.0	0	0	1
330.0	0	0	1
331.0	3	0	1
333.0	1	0	0
335.0	0	0	1
337.0	0	0	1
338.0	1	0	0
339.0	1	0	1
340.0	1	0	2
341.0	0	0	1
343.0	1	0	0
344.0	1	0	0
347.0	0	0	1
348.0	1	0	0
350.0	1	0	1
351.0	1	0	1
353.0	1	0	0
357.0	0	0	1
359.0	0	0	1
360.0	1	0	1
361.0	1	0	0
363.0	0	0	2
364.0	2	0	0
367.0	1	0	0
369.0	1	0	1
371.0	1	0	2
376.0	1	0	1
380.0	0	0	1
382.0	1	0	0
383.0	1	0	0
398.0	0	0	1
400.0	0	0	1
401.0	1	0	1
402.0	0	0	1
403.0	1	0	1
404.0	1	0	0
406.0	0	0	1
407.0	1	0	1
409.0	1	0	2
412.0	1	0	0
413.0	2	0	0
418.0	1	0	0
427.0	0	0	1
431.0	1	0	1
433.0	1	0	0
440.0	1	0	1
448.0	0	0	1
454.0	1	0	0
459.0	0	0	1
460.0	1	0	0
477.0	0	0	1
480.0	1	0	0
482.0	0	0	1
484.0	0	0	1
486.0	1	0	0
490.0	1	0	0
493.0	0	0	2
496.0	1	0	0
499.0	1	0	0
508.0	0	0	1
512.0	0	0	1
514.0	1	0	0
515.0	1	0	0
541.0	0	0	1
543.0	1	0	1
545.0	0	0	1
548.0	2	0	0
560.0	1	0	1
585.0	0	0	1
592.0	1	0	0
600.0	0	0	1
602.0	1	0	0
619.0	0	0	2
620.0	1	0	0
622.0	1	0	0
670.0	1	0	1
699.0	0	0	1
701.0	0	0	1
703.0	1	0	0
707.0	1	0	0
725.0	0	0	1
732.0	1	0	0
837.0	0	0	1
838.0	1	0	0
924.0	0	0	1
927.0	1	0	0
1438.0	0	0	1
1439.0	1	0	0
1703.0	0	0	1
1708.0	1	0	0
2411.0	0	0	1
2417.0	1	0	0
4969.0	0	0	1
4974.0	1	0	0
9270.0	0	0	1
9290.0	1	0	0
13332.0	0	0	1
13385.0	1	0	0

