## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[IK4_R2.sorted.bam] OUTPUT=IK4_R2.mLb.mkD.sorted.bam METRICS_FILE=IK4_R2.mLb.mkD.MarkDuplicates.metrics.txt REMOVE_DUPLICATES=false ASSUME_SORTED=true TMP_DIR=[tmp] VALIDATION_STRINGENCY=LENIENT    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Feb 24 20:29:00 UTC 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IK4_R2_T1	107314	33555671	0	1437856	47153	9390348	446180	0.280099	49661157
IK4_R2_T2	102205	21034400	0	1251007	37494	5857375	274248	0.278681	31312302

## HISTOGRAM	java.lang.Double
set_size	all_sets	optical_sets	non_optical_sets
167.0	13	0	8
168.0	11	0	12
169.0	11	0	13
170.0	11	0	9
171.0	16	0	11
172.0	6	0	5
173.0	8	0	9
174.0	9	0	10
175.0	7	0	14
176.0	10	0	6
177.0	9	0	5
178.0	11	0	8
179.0	8	0	6
180.0	6	0	8
181.0	5	0	4
182.0	3	0	3
183.0	6	0	8
184.0	5	0	6
185.0	8	0	9
186.0	5	0	5
187.0	5	0	6
188.0	8	0	4
189.0	5	0	7
190.0	6	0	3
191.0	6	0	8
192.0	4	0	7
193.0	4	0	3
194.0	6	0	6
195.0	6	0	11
196.0	13	0	10
197.0	6	0	9
198.0	5	0	8
199.0	14	0	7
200.0	11	0	9
201.0	2	0	5
202.0	8	0	5
203.0	4	0	3
204.0	3	0	4
205.0	6	0	6
206.0	4	0	2
207.0	7	0	3
208.0	3	0	7
209.0	4	0	5
210.0	3	0	6
211.0	7	0	6
212.0	7	0	5
213.0	5	0	5
214.0	5	0	4
215.0	4	0	6
216.0	5	0	4
217.0	8	0	6
218.0	4	0	4
219.0	3	0	4
220.0	2	0	2
221.0	2	0	2
222.0	6	0	4
223.0	4	0	4
224.0	7	0	6
225.0	1	0	2
226.0	3	0	5
227.0	2	0	2
228.0	3	0	2
229.0	4	0	5
230.0	3	0	7
231.0	3	0	2
232.0	3	0	1
233.0	2	0	4
234.0	3	0	1
235.0	3	0	1
236.0	3	0	5
237.0	5	0	6
238.0	4	0	0
239.0	3	0	4
240.0	3	0	2
241.0	5	0	6
242.0	1	0	2
243.0	4	0	3
244.0	2	0	3
245.0	3	0	3
246.0	3	0	3
247.0	5	0	4
248.0	3	0	0
250.0	1	0	2
251.0	3	0	1
252.0	1	0	0
253.0	0	0	1
254.0	0	0	1
255.0	0	0	4
256.0	2	0	6
257.0	5	0	4
258.0	6	0	1
259.0	2	0	2
260.0	2	0	4
261.0	4	0	1
262.0	4	0	3
263.0	3	0	2
264.0	0	0	2
265.0	3	0	2
266.0	1	0	2
267.0	1	0	1
269.0	2	0	0
270.0	1	0	2
271.0	2	0	0
272.0	0	0	4
273.0	0	0	3
274.0	6	0	2
275.0	2	0	1
276.0	1	0	3
277.0	0	0	1
278.0	5	0	2
279.0	1	0	0
280.0	1	0	1
281.0	2	0	2
282.0	0	0	1
284.0	1	0	1
285.0	2	0	2
286.0	2	0	2
287.0	1	0	2
288.0	1	0	2
289.0	2	0	4
290.0	2	0	0
291.0	1	0	3
292.0	4	0	1
293.0	2	0	0
294.0	2	0	1
295.0	0	0	2
296.0	2	0	0
297.0	2	0	2
298.0	1	0	2
299.0	0	0	1
300.0	1	0	3
301.0	1	0	0
302.0	3	0	3
303.0	3	0	2
304.0	1	0	0
305.0	1	0	3
306.0	2	0	2
308.0	1	0	0
309.0	1	0	1
310.0	1	0	1
311.0	2	0	2
312.0	0	0	4
313.0	2	0	2
314.0	3	0	2
315.0	3	0	0
316.0	1	0	1
317.0	1	0	0
318.0	1	0	1
320.0	1	0	0
321.0	0	0	1
322.0	1	0	0
323.0	2	0	1
325.0	0	0	1
327.0	1	0	0
329.0	1	0	1
331.0	0	0	1
333.0	1	0	0
334.0	0	0	2
335.0	0	0	2
336.0	0	0	1
337.0	3	0	2
338.0	2	0	0
339.0	2	0	1
341.0	1	0	1
343.0	1	0	1
344.0	2	0	3
345.0	0	0	1
346.0	1	0	0
348.0	0	0	1
349.0	1	0	0
350.0	1	0	0
353.0	1	0	0
354.0	0	0	1
355.0	0	0	1
356.0	1	0	0
357.0	1	0	0
360.0	0	0	1
364.0	1	0	0
365.0	0	0	1
367.0	1	0	0
369.0	0	0	1
370.0	1	0	1
373.0	1	0	1
374.0	1	0	1
375.0	1	0	1
377.0	0	0	1
378.0	1	0	0
381.0	1	0	0
383.0	1	0	1
392.0	0	0	1
393.0	0	0	1
394.0	0	0	1
396.0	0	0	1
397.0	1	0	1
398.0	2	0	0
399.0	2	0	0
420.0	0	0	1
424.0	1	0	0
427.0	0	0	1
429.0	0	0	1
431.0	0	0	1
432.0	2	0	0
433.0	1	0	0
437.0	0	0	1
438.0	0	0	1
441.0	1	0	0
443.0	1	0	0
445.0	0	0	1
452.0	1	0	0
457.0	0	0	1
459.0	0	0	1
460.0	1	0	0
463.0	1	0	0
469.0	0	0	1
473.0	1	0	0
477.0	0	0	1
483.0	1	0	0
491.0	0	0	1
492.0	0	0	1
495.0	1	0	0
498.0	1	0	0
501.0	0	0	1
502.0	0	0	1
503.0	1	0	0
504.0	1	0	0
511.0	0	0	1
513.0	1	0	0
515.0	0	0	1
520.0	1	0	0
534.0	0	0	1
540.0	1	0	0
542.0	0	0	1
544.0	1	0	0
546.0	0	0	1
548.0	1	0	0
549.0	1	0	1
554.0	1	0	1
563.0	0	0	1
570.0	1	0	1
576.0	1	0	0
633.0	1	0	1
667.0	0	0	1
671.0	1	0	0
694.0	0	0	1
698.0	1	0	0
819.0	0	0	1
820.0	1	0	0
960.0	0	0	1
961.0	1	0	0
1119.0	1	0	1
1164.0	1	0	1
1181.0	0	0	1
1182.0	1	0	0
1936.0	1	0	1
2180.0	0	0	1
2182.0	1	0	0
2266.0	0	0	1
2267.0	1	0	0
2740.0	0	0	1
2742.0	1	0	0
4766.0	0	0	1
4772.0	1	0	0
14564.0	0	0	1
14597.0	1	0	0
18895.0	0	0	1
18956.0	1	0	0

