## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[C24_R1.sorted.bam] OUTPUT=C24_R1.mLb.mkD.sorted.bam METRICS_FILE=C24_R1.mLb.mkD.MarkDuplicates.metrics.txt REMOVE_DUPLICATES=false ASSUME_SORTED=true TMP_DIR=[tmp] VALIDATION_STRINGENCY=LENIENT    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Feb 24 20:31:37 UTC 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
C24_R1_T1	67659	28326063	0	581239	34368	10295102	354351	0.363622	29339315
C24_R1_T2	115505	36990218	0	616389	53863	12596417	457781	0.34073	41967384

## HISTOGRAM	java.lang.Double
set_size	all_sets	optical_sets	non_optical_sets
229.0	20	0	17
230.0	26	0	28
231.0	20	0	23
232.0	26	0	28
233.0	28	0	23
234.0	17	0	19
235.0	26	0	19
236.0	15	0	22
237.0	17	0	20
238.0	24	0	14
239.0	18	0	28
240.0	20	0	17
241.0	19	0	28
242.0	23	0	25
243.0	24	0	19
244.0	23	0	20
245.0	17	0	12
246.0	21	0	18
247.0	10	0	19
248.0	24	0	19
249.0	16	0	17
250.0	15	0	17
251.0	24	0	19
252.0	14	0	21
253.0	26	0	15
254.0	14	0	15
255.0	12	0	18
256.0	21	0	15
257.0	11	0	24
258.0	20	0	18
259.0	23	0	14
260.0	12	0	13
261.0	19	0	14
262.0	18	0	21
263.0	14	0	25
264.0	21	0	10
265.0	14	0	13
266.0	17	0	14
267.0	15	0	11
268.0	9	0	6
269.0	15	0	19
270.0	15	0	11
271.0	9	0	19
272.0	12	0	18
273.0	15	0	16
274.0	18	0	7
275.0	11	0	14
276.0	17	0	16
277.0	12	0	12
278.0	13	0	13
279.0	13	0	15
280.0	14	0	6
281.0	13	0	13
282.0	12	0	9
283.0	8	0	8
284.0	9	0	13
285.0	10	0	10
286.0	10	0	6
287.0	10	0	13
288.0	5	0	6
289.0	12	0	16
290.0	15	0	7
291.0	9	0	14
292.0	11	0	14
293.0	10	0	12
294.0	11	0	9
295.0	10	0	14
296.0	16	0	5
297.0	11	0	11
298.0	10	0	12
299.0	11	0	14
300.0	9	0	8
301.0	11	0	10
302.0	14	0	3
303.0	8	0	10
304.0	9	0	10
305.0	4	0	12
306.0	11	0	8
307.0	12	0	11
308.0	8	0	15
309.0	5	0	5
310.0	17	0	10
311.0	7	0	13
312.0	7	0	9
313.0	10	0	11
314.0	10	0	12
315.0	12	0	7
316.0	17	0	11
317.0	5	0	7
318.0	6	0	6
319.0	14	0	9
320.0	7	0	7
321.0	6	0	7
322.0	10	0	4
323.0	4	0	5
324.0	4	0	4
325.0	9	0	9
326.0	4	0	1
327.0	6	0	10
328.0	3	0	9
329.0	12	0	5
330.0	8	0	4
331.0	2	0	3
332.0	2	0	8
333.0	5	0	4
334.0	5	0	10
335.0	9	0	11
336.0	12	0	4
337.0	1	0	8
338.0	7	0	3
339.0	4	0	4
340.0	8	0	9
341.0	7	0	10
342.0	6	0	7
343.0	9	0	3
344.0	5	0	7
345.0	4	0	5
346.0	7	0	7
347.0	6	0	6
348.0	11	0	8
349.0	5	0	8
350.0	5	0	9
351.0	8	0	9
352.0	6	0	5
353.0	9	0	9
354.0	9	0	5
355.0	4	0	5
356.0	9	0	4
357.0	6	0	4
358.0	7	0	3
359.0	4	0	9
360.0	2	0	8
361.0	8	0	3
362.0	4	0	4
363.0	7	0	6
364.0	6	0	4
365.0	2	0	3
366.0	6	0	6
367.0	3	0	4
368.0	4	0	4
369.0	5	0	8
370.0	5	0	5
371.0	7	0	6
372.0	8	0	6
373.0	8	0	6
374.0	6	0	7
375.0	3	0	2
376.0	4	0	9
377.0	7	0	6
378.0	4	0	5
379.0	6	0	2
380.0	4	0	4
381.0	2	0	7
382.0	8	0	4
383.0	6	0	6
384.0	3	0	4
385.0	3	0	3
386.0	5	0	2
387.0	4	0	2
388.0	3	0	4
389.0	5	0	4
390.0	4	0	1
391.0	3	0	8
392.0	1	0	3
393.0	3	0	2
394.0	2	0	3
395.0	6	0	7
396.0	5	0	6
397.0	8	0	3
398.0	2	0	3
399.0	2	0	2
400.0	6	0	3
401.0	3	0	4
402.0	2	0	2
403.0	3	0	1
404.0	2	0	3
405.0	4	0	4
406.0	4	0	2
407.0	1	0	4
408.0	2	0	1
409.0	4	0	2
410.0	2	0	2
411.0	1	0	3
412.0	2	0	2
413.0	2	0	1
414.0	3	0	4
415.0	2	0	2
416.0	1	0	4
417.0	3	0	3
418.0	2	0	1
419.0	3	0	1
420.0	4	0	4
421.0	3	0	4
422.0	3	0	1
423.0	0	0	5
424.0	6	0	2
425.0	2	0	5
426.0	3	0	6
427.0	5	0	3
428.0	5	0	4
429.0	3	0	5
430.0	4	0	4
431.0	1	0	5
432.0	3	0	5
433.0	7	0	5
434.0	3	0	4
435.0	7	0	3
436.0	4	0	7
437.0	4	0	3
438.0	3	0	1
439.0	6	0	5
440.0	6	0	6
441.0	3	0	4
442.0	6	0	2
443.0	4	0	3
444.0	2	0	3
445.0	3	0	1
446.0	2	0	2
447.0	2	0	4
448.0	2	0	1
449.0	4	0	3
450.0	4	0	1
451.0	1	0	2
452.0	3	0	3
453.0	1	0	0
454.0	1	0	2
455.0	3	0	3
456.0	0	0	1
457.0	4	0	1
458.0	1	0	2
459.0	1	0	4
460.0	3	0	3
461.0	1	0	3
462.0	5	0	1
463.0	2	0	4
464.0	2	0	0
465.0	2	0	0
466.0	1	0	0
467.0	2	0	2
468.0	1	0	0
470.0	1	0	6
471.0	0	0	4
472.0	3	0	2
473.0	4	0	4
474.0	2	0	2
475.0	2	0	1
476.0	3	0	1
477.0	2	0	1
478.0	2	0	3
479.0	2	0	3
480.0	1	0	2
481.0	1	0	4
482.0	2	0	2
483.0	3	0	2
484.0	4	0	2
485.0	3	0	2
486.0	3	0	2
487.0	4	0	1
488.0	1	0	0
489.0	0	0	2
490.0	4	0	6
491.0	2	0	0
492.0	2	0	3
493.0	2	0	2
494.0	1	0	3
495.0	1	0	0
496.0	2	0	4
497.0	2	0	1
498.0	3	0	0
499.0	4	0	1
500.0	0	0	2
501.0	1	0	1
503.0	1	0	1
504.0	1	0	1
505.0	1	0	1
506.0	0	0	1
507.0	0	0	2
508.0	3	0	2
509.0	0	0	1
510.0	2	0	0
511.0	2	0	1
512.0	1	0	1
513.0	3	0	4
514.0	1	0	2
515.0	2	0	0
516.0	1	0	0
517.0	0	0	1
518.0	2	0	1
519.0	0	0	1
520.0	1	0	0
521.0	1	0	3
522.0	1	0	2
523.0	2	0	2
524.0	2	0	2
525.0	1	0	2
526.0	1	0	0
528.0	6	0	1
529.0	1	0	1
530.0	0	0	1
532.0	1	0	2
533.0	1	0	1
535.0	0	0	1
536.0	0	0	1
537.0	2	0	2
538.0	3	0	0
539.0	0	0	1
540.0	0	0	2
541.0	2	0	0
543.0	1	0	0
544.0	0	0	2
545.0	2	0	1
546.0	0	0	1
547.0	1	0	2
548.0	3	0	0
549.0	0	0	1
550.0	1	0	1
551.0	0	0	3
552.0	1	0	1
553.0	0	0	2
555.0	2	0	2
556.0	3	0	0
557.0	1	0	1
558.0	1	0	1
559.0	1	0	0
560.0	1	0	2
561.0	1	0	1
562.0	2	0	0
563.0	2	0	1
565.0	2	0	0
568.0	0	0	1
569.0	0	0	1
570.0	0	0	2
571.0	0	0	1
572.0	0	0	2
573.0	3	0	1
574.0	2	0	1
575.0	0	0	1
576.0	2	0	2
577.0	1	0	0
579.0	1	0	2
580.0	1	0	0
581.0	1	0	0
582.0	1	0	0
584.0	1	0	1
585.0	1	0	1
588.0	0	0	3
589.0	0	0	1
590.0	2	0	0
591.0	0	0	1
593.0	0	0	1
594.0	2	0	1
595.0	1	0	1
596.0	2	0	1
598.0	1	0	1
599.0	0	0	2
600.0	2	0	1
601.0	1	0	1
602.0	2	0	0
604.0	2	0	1
605.0	0	0	1
606.0	0	0	1
607.0	1	0	0
608.0	2	0	1
609.0	0	0	1
611.0	1	0	0
614.0	0	0	2
615.0	2	0	1
617.0	0	0	2
618.0	0	0	1
619.0	1	0	1
620.0	1	0	0
621.0	0	0	1
622.0	0	0	1
623.0	2	0	1
624.0	2	0	1
625.0	1	0	0
626.0	1	0	1
627.0	1	0	0
628.0	1	0	0
629.0	1	0	3
630.0	1	0	0
631.0	0	0	2
632.0	1	0	1
633.0	0	0	1
634.0	1	0	1
636.0	2	0	0
637.0	1	0	0
639.0	1	0	2
640.0	1	0	1
641.0	1	0	1
642.0	1	0	0
643.0	0	0	1
644.0	2	0	1
645.0	1	0	0
647.0	0	0	1
648.0	1	0	0
649.0	1	0	1
652.0	1	0	1
653.0	0	0	1
654.0	1	0	3
655.0	0	0	1
656.0	0	0	1
657.0	2	0	0
658.0	1	0	1
659.0	1	0	1
661.0	2	0	1
663.0	1	0	1
664.0	1	0	0
665.0	1	0	0
666.0	2	0	0
668.0	0	0	3
669.0	0	0	1
671.0	1	0	0
672.0	1	0	0
673.0	1	0	0
676.0	0	0	1
677.0	1	0	1
679.0	1	0	0
685.0	1	0	1
688.0	0	0	1
690.0	1	0	0
691.0	1	0	0
696.0	0	0	1
697.0	0	0	1
700.0	1	0	0
704.0	1	0	0
705.0	0	0	1
708.0	0	0	2
709.0	1	0	0
711.0	1	0	0
712.0	0	0	1
714.0	0	0	1
715.0	2	0	0
719.0	1	0	0
720.0	0	0	2
722.0	0	0	2
723.0	1	0	0
726.0	1	0	1
728.0	1	0	0
729.0	1	0	0
730.0	0	0	2
731.0	1	0	0
733.0	0	0	1
736.0	2	0	0
739.0	1	0	0
741.0	0	0	1
745.0	0	0	1
749.0	2	0	0
758.0	0	0	1
763.0	1	0	0
770.0	0	0	1
775.0	1	0	0
780.0	0	0	1
785.0	1	0	0
788.0	0	0	1
795.0	1	0	0
798.0	0	0	1
799.0	1	0	0
806.0	0	0	1
811.0	1	0	0
826.0	0	0	1
832.0	0	0	1
833.0	0	0	1
837.0	1	0	0
840.0	0	0	1
841.0	1	0	0
842.0	1	0	0
844.0	0	0	1
846.0	0	0	1
847.0	2	0	0
850.0	0	0	1
855.0	1	0	0
856.0	1	0	0
870.0	0	0	1
877.0	1	0	0
885.0	0	0	1
896.0	1	0	0
906.0	0	0	1
910.0	1	0	0
929.0	0	0	1
934.0	1	0	1
938.0	1	0	0
940.0	0	0	1
946.0	1	0	0
958.0	0	0	1
966.0	0	0	1
971.0	1	0	0
974.0	1	0	0
992.0	0	0	1
994.0	1	0	0
998.0	0	0	1
1007.0	1	0	0
1012.0	0	0	1
1014.0	1	0	0
1017.0	0	0	1
1019.0	0	0	1
1023.0	1	0	0
1024.0	1	0	0
1033.0	0	0	1
1035.0	1	0	0
1036.0	0	0	1
1046.0	1	0	0
1084.0	0	0	1
1096.0	1	0	0
1109.0	0	0	1
1121.0	1	0	0
1170.0	0	0	1
1173.0	0	0	1
1176.0	1	0	0
1182.0	1	0	0
1198.0	0	0	1
1206.0	1	0	0
1241.0	0	0	1
1251.0	1	0	0
1290.0	0	0	1
1298.0	0	0	1
1300.0	1	0	0
1313.0	1	0	0
1370.0	0	0	1
1383.0	1	0	0
1420.0	0	0	1
1429.0	1	0	0
1698.0	0	0	1
1716.0	1	0	0
1845.0	0	0	1
1850.0	1	0	0
1973.0	0	0	1
1976.0	1	0	0
3364.0	0	0	1
3378.0	0	0	1
3379.0	1	0	0
3392.0	1	0	0

