## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[IK24_R2.sorted.bam] OUTPUT=IK24_R2.mLb.mkD.sorted.bam METRICS_FILE=IK24_R2.mLb.mkD.MarkDuplicates.metrics.txt REMOVE_DUPLICATES=false ASSUME_SORTED=true TMP_DIR=[tmp] VALIDATION_STRINGENCY=LENIENT    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Feb 24 20:32:02 UTC 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IK24_R2_T1	135722	33300844	0	975984	59151	10893909	448470	0.327357	40005778
IK24_R2_T2	138756	29418188	0	789104	56082	8979033	372201	0.305453	38756702

## HISTOGRAM	java.lang.Double
set_size	all_sets	optical_sets	non_optical_sets
159.0	39	0	34
160.0	45	0	42
161.0	36	0	46
162.0	36	0	36
163.0	43	0	36
164.0	29	0	29
165.0	39	0	32
166.0	30	0	30
167.0	44	0	32
168.0	24	0	28
169.0	23	0	28
170.0	28	0	41
171.0	29	0	34
172.0	37	0	34
173.0	37	0	27
174.0	32	0	29
175.0	40	0	48
176.0	27	0	22
177.0	30	0	27
178.0	32	0	38
179.0	38	0	32
180.0	32	0	35
181.0	34	0	24
182.0	19	0	23
183.0	23	0	19
184.0	25	0	28
185.0	28	0	36
186.0	32	0	24
187.0	21	0	21
188.0	21	0	22
189.0	24	0	18
190.0	21	0	26
191.0	23	0	17
192.0	21	0	22
193.0	30	0	25
194.0	11	0	14
195.0	23	0	15
196.0	18	0	23
197.0	14	0	23
198.0	18	0	14
199.0	23	0	18
200.0	13	0	22
201.0	23	0	15
202.0	22	0	24
203.0	19	0	12
204.0	13	0	19
205.0	14	0	17
206.0	13	0	20
207.0	21	0	8
208.0	11	0	15
209.0	18	0	20
210.0	15	0	16
211.0	18	0	10
212.0	16	0	12
213.0	12	0	12
214.0	17	0	13
215.0	8	0	7
216.0	12	0	20
217.0	15	0	23
218.0	19	0	16
219.0	10	0	17
220.0	22	0	18
221.0	18	0	12
222.0	14	0	15
223.0	19	0	17
224.0	16	0	14
225.0	12	0	17
226.0	16	0	7
227.0	10	0	12
228.0	9	0	14
229.0	12	0	13
230.0	16	0	9
231.0	11	0	6
232.0	7	0	14
233.0	10	0	8
234.0	11	0	8
235.0	10	0	12
236.0	14	0	7
237.0	8	0	11
238.0	8	0	4
239.0	6	0	11
240.0	10	0	16
241.0	7	0	12
242.0	8	0	5
243.0	13	0	8
244.0	9	0	7
245.0	11	0	9
246.0	7	0	8
247.0	7	0	12
248.0	9	0	12
249.0	11	0	7
250.0	11	0	10
251.0	6	0	8
252.0	6	0	8
253.0	10	0	9
254.0	6	0	6
255.0	17	0	7
256.0	6	0	6
257.0	6	0	5
258.0	5	0	10
259.0	7	0	6
260.0	10	0	7
261.0	5	0	6
262.0	6	0	5
263.0	6	0	7
264.0	3	0	6
265.0	10	0	10
266.0	8	0	8
267.0	5	0	8
268.0	6	0	4
269.0	9	0	11
270.0	9	0	9
271.0	6	0	6
272.0	8	0	3
273.0	8	0	10
274.0	9	0	4
275.0	4	0	3
276.0	4	0	6
277.0	9	0	5
278.0	4	0	4
279.0	1	0	3
280.0	7	0	7
281.0	0	0	3
282.0	8	0	10
283.0	9	0	5
284.0	5	0	8
285.0	4	0	9
286.0	4	0	3
287.0	10	0	5
288.0	5	0	6
289.0	6	0	1
290.0	5	0	4
291.0	1	0	4
292.0	3	0	4
293.0	6	0	9
294.0	5	0	0
295.0	2	0	8
296.0	7	0	4
297.0	3	0	7
298.0	8	0	3
299.0	2	0	4
300.0	4	0	4
301.0	5	0	3
302.0	5	0	8
303.0	6	0	3
304.0	3	0	5
305.0	4	0	2
306.0	5	0	2
307.0	2	0	5
308.0	3	0	4
309.0	6	0	6
310.0	6	0	4
311.0	3	0	2
312.0	5	0	2
313.0	3	0	3
314.0	3	0	2
315.0	2	0	2
316.0	3	0	4
317.0	2	0	3
318.0	4	0	7
319.0	3	0	4
320.0	3	0	3
321.0	5	0	2
322.0	6	0	5
323.0	5	0	3
324.0	1	0	1
325.0	2	0	2
326.0	1	0	5
327.0	5	0	5
328.0	1	0	8
329.0	7	0	2
330.0	4	0	1
331.0	4	0	5
332.0	5	0	2
333.0	3	0	4
334.0	4	0	2
335.0	2	0	3
336.0	5	0	3
337.0	1	0	5
338.0	1	0	4
339.0	3	0	4
340.0	7	0	4
341.0	6	0	4
342.0	4	0	2
343.0	2	0	1
344.0	1	0	2
345.0	2	0	3
347.0	5	0	2
348.0	2	0	3
349.0	2	0	2
350.0	2	0	3
351.0	2	0	4
352.0	3	0	1
353.0	1	0	3
354.0	2	0	2
355.0	3	0	3
356.0	1	0	1
357.0	3	0	5
358.0	2	0	2
359.0	2	0	4
360.0	4	0	2
361.0	6	0	3
362.0	3	0	2
363.0	2	0	2
364.0	2	0	2
365.0	1	0	1
366.0	3	0	3
367.0	1	0	0
368.0	4	0	2
369.0	1	0	3
370.0	2	0	4
371.0	2	0	2
372.0	2	0	1
373.0	1	0	1
374.0	1	0	1
375.0	1	0	0
376.0	2	0	3
377.0	2	0	2
378.0	1	0	3
379.0	1	0	0
380.0	3	0	6
381.0	2	0	1
382.0	2	0	1
383.0	1	0	1
384.0	2	0	0
385.0	2	0	3
386.0	4	0	1
387.0	3	0	2
388.0	0	0	1
389.0	2	0	1
390.0	0	0	4
391.0	1	0	3
392.0	2	0	3
393.0	2	0	4
394.0	6	0	4
395.0	4	0	1
396.0	1	0	2
397.0	2	0	1
398.0	2	0	1
399.0	2	0	1
400.0	0	0	1
402.0	3	0	1
403.0	1	0	1
405.0	1	0	2
406.0	2	0	2
407.0	0	0	1
408.0	1	0	1
409.0	1	0	2
410.0	1	0	1
411.0	0	0	1
412.0	2	0	2
413.0	1	0	0
414.0	4	0	2
415.0	1	0	0
416.0	1	0	6
417.0	2	0	1
418.0	2	0	0
419.0	1	0	2
420.0	2	0	0
421.0	1	0	2
422.0	1	0	0
423.0	2	0	0
424.0	1	0	1
425.0	2	0	0
426.0	0	0	2
427.0	1	0	2
429.0	0	0	1
431.0	2	0	0
432.0	1	0	0
435.0	1	0	1
438.0	0	0	3
439.0	2	0	0
440.0	1	0	0
442.0	0	0	2
444.0	2	0	1
445.0	2	0	1
446.0	0	0	1
447.0	0	0	2
449.0	0	0	1
450.0	2	0	1
451.0	2	0	0
453.0	1	0	1
455.0	0	0	1
456.0	1	0	0
458.0	2	0	0
460.0	0	0	1
461.0	1	0	2
462.0	0	0	1
463.0	0	0	1
464.0	4	0	1
465.0	0	0	1
466.0	1	0	0
467.0	0	0	1
468.0	0	0	1
469.0	1	0	2
470.0	1	0	0
471.0	2	0	3
472.0	0	0	1
473.0	2	0	1
475.0	3	0	2
476.0	0	0	2
477.0	2	0	1
478.0	2	0	2
479.0	0	0	1
480.0	2	0	1
482.0	2	0	0
483.0	0	0	1
484.0	1	0	0
485.0	2	0	0
486.0	0	0	1
489.0	0	0	1
490.0	0	0	1
491.0	1	0	1
493.0	1	0	2
495.0	2	0	1
496.0	2	0	2
498.0	2	0	0
500.0	1	0	0
502.0	0	0	2
503.0	2	0	1
505.0	0	0	1
507.0	0	0	2
508.0	2	0	1
510.0	2	0	0
513.0	0	0	1
514.0	0	0	1
515.0	2	0	0
516.0	1	0	1
519.0	1	0	0
522.0	0	0	1
525.0	0	0	2
527.0	0	0	1
528.0	2	0	0
529.0	0	0	1
530.0	1	0	0
533.0	1	0	1
534.0	1	0	0
535.0	0	0	1
536.0	1	0	1
538.0	1	0	0
539.0	0	0	1
540.0	1	0	0
541.0	0	0	2
542.0	1	0	0
544.0	0	0	1
545.0	0	0	1
546.0	0	0	1
547.0	2	0	0
550.0	1	0	0
551.0	0	0	1
552.0	2	0	0
556.0	0	0	1
557.0	0	0	1
558.0	0	0	1
561.0	2	0	1
562.0	1	0	0
563.0	0	0	1
565.0	1	0	0
566.0	1	0	0
568.0	1	0	0
569.0	0	0	1
573.0	1	0	0
576.0	0	0	1
583.0	1	0	0
585.0	0	0	1
589.0	1	0	0
590.0	0	0	1
592.0	0	0	1
593.0	1	0	0
598.0	0	0	1
600.0	1	0	0
603.0	1	0	0
626.0	0	0	1
632.0	1	0	1
633.0	0	0	1
635.0	0	0	1
637.0	1	0	0
639.0	1	0	0
641.0	1	0	0
648.0	0	0	1
649.0	0	0	1
652.0	0	0	1
655.0	0	0	1
656.0	2	0	0
659.0	1	0	0
660.0	1	0	0
676.0	0	0	1
682.0	1	0	0
713.0	0	0	1
717.0	1	0	0
732.0	1	0	1
734.0	0	0	1
738.0	1	0	0
745.0	0	0	1
747.0	0	0	1
752.0	2	0	0
770.0	0	0	1
772.0	1	0	0
792.0	0	0	1
798.0	1	0	0
803.0	0	0	1
807.0	1	0	0
814.0	0	0	1
818.0	1	0	0
827.0	0	0	1
833.0	1	0	0
848.0	0	0	1
852.0	1	0	0
876.0	0	0	1
881.0	1	0	0
895.0	0	0	1
899.0	0	0	1
900.0	0	0	1
903.0	1	0	0
904.0	1	0	0
906.0	1	0	0
1017.0	0	0	1
1022.0	1	0	0
1026.0	0	0	1
1037.0	1	0	0
1098.0	0	0	1
1107.0	1	0	0
1748.0	1	0	1
2226.0	0	0	1
2235.0	1	0	0
2550.0	0	0	1
2565.0	1	0	0
3949.0	0	0	1
3957.0	1	0	0
6046.0	0	0	1
6072.0	1	0	0

